date,ID,Day,T_T_TIME,T_TOTAL_DISTANCE,T_HIGH_INTENSITY_DISTANCE,T_SPRINT_DISTANCE,T_PLAYER_LOAD,T_HEART_RATE_EXERTION,T_ACC_DEC_LOAD,T_PEAK_SPEED,T_HRE_PL_LOAD,T_VOLUME_STATUS,T_INTENSITY_STATUS,T_VOLUME_RATIO,T_INTENSITY_RATIO,T_MONOTONY_VOLUME,T_MONOTONY_INTENSITY,Game,Result,Game_and_Result,Scorers,G_HI_IP_m,G_HI_IP_m_pc,G_HI_IP_m_min,G_HI_OP_m,G_HI_OP_m_pc,G_HI_OP_m_min,G_HID_m,G_HID_m_min,G_IP_mins,G_MINS,G_OP_mins,G_SPR_m,G_SPR_m_min,G_TD_m,G_TD_m_min,G_TD_IP_m,G_TD_IP_m_pc,G_TD_IP_m_min,G_TD_OP_m,G_TD_OP_m_pc,G_TD_OP_m_min,matchPeriods,GameYN,NDs,sleep,muscleSoreness,pExertion,wellbeing,ACUTE_LOAD,CHRONIC_LOAD,SQUAD_LOAD,SQUAD_STAN_DEV
21/07/2014,13,22,90,6500,250,100,650,140,300,28,2.2,104,103,26,0.1,1,0.6,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,6.27,1,5,12.90238449,430,290,181,177
22/07/2014,13,23,90,12047,106,39,1096,97,300,26,0.9,110,67,33,0.3,0.9,0.5,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,5.91,2,9,13.57793641,434,329,194,185
23/07/2014,13,24,0,0,0,0,0,0,0,0,0,110,67,27,0.3,0.9,0.5,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,7.23,7,2,11.35751515,434,329,194,185
24/07/2014,13,25,83,7206,54,0,793,83,273,23,1,108,50,38,0.4,0.9,0.6,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,4.93,5,3,13.02906554,437,358,194,194
25/07/2014,13,26,78,5062,25,0,596,78,162,23,1.3,103,38,48,0.6,0.9,0.7,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,5.64,5,4,15.09170716,447,379,221,198
26/07/2014,13,27,60,6809,161,82,722,98,261,31,1.4,114,46,44,0.4,1.3,0.9,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,4.79,1,3,10.11697503,551,405,277,254
27/07/2014,13,28,0,0,0,0,0,0,0,0,0,103,43,30,0.3,1.3,0.9,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,5.78,3,9,11.47062896,551,405,277,254
28/07/2014,13,29,0,0,0,0,0,0,0,0,0,92,41,33,0.3,1,0.8,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,6.51,4,5,15.53719185,458,405,226,215
29/07/2014,13,30,87,4925,60,24,636,88,199,26,1.4,85,33,32,0.4,1,0.7,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,7.6,4,8,10.01505643,392,427,207,180
30/07/2014,13,31,90,9187,165,73,1030,94,366,29,0.9,99,41,34,0.5,1.3,0.9,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,7.13,4,6,15.32727747,539,464,278,214
31/07/2014,13,32,0,0,0,0,0,0,0,0,0,89,41,25,0.3,1,0.8,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,6.26,9,2,13.42997778,426,464,233,160
01/08/2014,13,33,71,4708,55,15,537,71,220,26,1.3,90,43,33,0.3,1,0.9,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,5.51,8,3,14.94222339,417,483,226,165
02/08/2014,13,34,84,10500,336,168,1050,0,420,28,0,107,60,44,0.5,0.9,0.7,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,6.15,4,7,11.2685205,464,521,228,169
03/08/2014,13,35,45,5625,180,90,563,0,225,28,0,116,69,41,0.5,1.2,0.9,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,6.99,9,7,12.67266082,545,541,285,200
04/08/2014,13,36,0,0,0,0,0,0,0,0,0,106,57,32,0.5,1.2,0.9,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,4.42,6,8,13.28468626,545,513,309,199
05/08/2014,13,37,33,4559,127,31,500,47,143,25,0.9,94,58,43,0.6,1.2,1,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,3.21,2,3,13.49123791,525,500,332,209
06/08/2014,13,38,0,0,0,0,0,0,0,0,0,94,58,35,0.6,0.9,0.8,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,6.97,4,4,14.7920406,378,500,263,158
07/08/2014,13,39,0,0,0,0,0,0,0,0,0,82,55,20,0.3,0.9,0.8,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,5.03,2,4,15.18360674,378,466,270,156
08/08/2014,13,40,86,5291,28,0,686,87,213,23,1.3,83,55,19,0.1,0.9,0.8,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,4.73,5,1,16.88747833,399,458,307,160
09/08/2014,13,41,74,5231,19,10,600,74,0,25,1.2,80,48,30,0.2,1.1,0.7,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,6.8,9,3,14.77816026,335,479,311,153
10/08/2014,13,42,23,2440,83,0,0,0,0,27,0,84,52,25,0.1,1,0.7,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,6.18,5,9,14.17324039,255,450,253,128
11/08/2014,13,43,0,0,0,0,0,0,0,0,0,84,52,25,0.1,1,0.7,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,6.23,5,4,15.11875976,255,422,234,113
12/08/2014,13,44,80,3901,0,0,653,81,38,20,1.2,82,49,33,0.1,1,0.6,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,4.74,2,6,14.75782876,277,407,239,106
13/08/2014,13,45,96,6051,124,47,777,136,294,29,1.8,77,47,36,0.2,1.3,0.7,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,4.85,8,1,14.3809598,388,435,332,144
14/08/2014,13,46,0,0,0,0,0,0,0,0,0,77,47,26,0.2,1.3,0.7,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,6.03,3,2,15.55735177,388,407,320,138
15/08/2014,13,47,71,4990,0,0,573,105,87,19,1.8,78,44,31,0.1,1.3,0.6,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,6.49,9,6,13.09375463,371,409,308,131
16/08/2014,13,48,0,0,0,0,0,0,0,0,0,61,28,39,0.2,1,0.6,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,4.17,6,2,11.9567677,286,409,293,125
17/08/2014,13,49,0,0,0,0,0,0,0,0,0,52,19,34,0.3,0.8,0.4,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48,5.38,1,7,13.47119999,286,409,293,125
18/08/2014,13,50,0,0,0,0,0,0,0,0,0,52,19,15,0,0.8,0.4,ASTON VILLA_A_League,D 0-0,ASTON VILLA_A_League D 0-0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.4,6,6,11.7629974,286,386,315,138
19/08/2014,13,51,0,0,0,0,0,0,0,0,0,45,13,18,0,0.6,0.4,ASTON VILLA_A_League,D 0-0,ASTON VILLA_A_League D 0-0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6.43,2,4,11.82012169,192,347,291,125
20/08/2014,13,52,0,0,0,0,0,0,0,0,0,45,13,0,0,0.4,0,ASTON VILLA_A_League,D 0-0,ASTON VILLA_A_League D 0-0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,6.17,2,1,15.19453353,81,347,196,94
21/08/2014,13,53,0,0,0,0,0,0,0,0,0,45,13,0,0,0.4,0,ASTON VILLA_A_League,D 0-0,ASTON VILLA_A_League D 0-0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,5.97,4,3,13.81412098,81,318,275,127
22/08/2014,13,54,0,0,0,0,0,0,0,0,0,36,11,0,0,0,0,ASTON VILLA_A_League,D 0-0,ASTON VILLA_A_League D 0-0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,6.55,4,6,13.26297724,0,297,249,120
23/08/2014,13,55,0,0,0,0,0,0,0,0,0,28,10,0,0,0,0,ASTON VILLA_A_League,D 0-0,ASTON VILLA_A_League D 0-0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5.89,6,3,11.78962682,0,271,204,100
24/08/2014,13,56,0,0,0,0,0,0,0,0,0,24,6,0,0,0,0,CRYSTAL PALACE_H_League,D 3-3,CRYSTAL PALACE_H_League D 3-3,Janmaat 37; Aarons 72; Williamson 87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4.99,4,8,14.37522097,0,271,217,110
25/08/2014,13,57,36,4844,0,0,475,133,16,16,2.8,32,6,24,0,0.4,0,CRYSTAL PALACE_H_League,D 3-3,CRYSTAL PALACE_H_League D 3-3,Janmaat 37; Aarons 72; Williamson 87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,5.57,6,6,11.15028248,67,288,245,95
26/08/2014,13,58,0,0,0,0,0,0,0,0,0,25,6,30,0,0.4,0,CRYSTAL PALACE_H_League,D 3-3,CRYSTAL PALACE_H_League D 3-3,Janmaat 37; Aarons 72; Williamson 87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2.25,2,4,11.77699995,67,265,195,75
27/08/2014,13,59,0,0,0,0,0,0,0,0,0,16,0,49,0,0.4,0,CRYSTAL PALACE_H_League,D 3-3,CRYSTAL PALACE_H_League D 3-3,Janmaat 37; Aarons 72; Williamson 87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,6.83,3,6,13.15278371,67,229,208,86
28/08/2014,13,60,66,6115,134,0,723,147,110,23,2,26,7,69,1,0.6,0.4,CRYSTAL PALACE_H_League,D 3-3,CRYSTAL PALACE_H_League D 3-3,Janmaat 37; Aarons 72; Williamson 87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,6.72,6,9,11.55281588,171,254,191,89
29/08/2014,13,61,0,0,0,0,0,0,0,0,0,18,7,100,1,0.6,0.4,CRYSTAL PALACE_H_League,D 3-3,CRYSTAL PALACE_H_League D 3-3,Janmaat 37; Aarons 72; Williamson 87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,5.27,4,9,14.91481337,171,235,202,89
30/08/2014,13,62,50,5062,567,18,607,121,120,24,2,26,35,70,1,0.8,0.5,CRYSTAL PALACE_H_League,D 3-3,CRYSTAL PALACE_H_League D 3-3,Janmaat 37; Aarons 72; Williamson 87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,4.77,8,1,10.94944135,257,219,214,96
31/08/2014,13,63,0,0,0,0,0,0,0,0,0,26,35,70,1,0.8,0.5,SOUTHAMPTON_A_League,L 0-4,SOUTHAMPTON_A_League L 0-4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4.37,4,4,12.27156149,257,199,201,88
01/09/2014,13,64,0,0,0,0,0,0,0,0,0,26,35,70,1,0.6,0.5,SOUTHAMPTON_A_League,L 0-4,SOUTHAMPTON_A_League L 0-4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,7.7,1,9,14.95942328,190,199,150,70
02/09/2014,13,65,0,0,0,0,0,0,0,0,0,26,35,32,0.8,0.6,0.5,SOUTHAMPTON_A_League,L 0-4,SOUTHAMPTON_A_League L 0-4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,6.57,6,5,14.08671661,190,181,202,109
03/09/2014,13,66,0,0,0,0,0,0,0,0,0,26,35,32,0.8,0.6,0.5,SOUTHAMPTON_A_League,L 0-4,SOUTHAMPTON_A_League L 0-4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6.73,8,5,12.32694625,190,181,209,122
04/09/2014,13,67,0,0,0,0,0,0,0,0,0,26,35,0,0,0.4,0.4,SOUTHAMPTON_A_League,L 0-4,SOUTHAMPTON_A_League L 0-4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,5.55,7,4,14.83343825,86,181,187,139
05/09/2014,13,68,0,0,0,0,0,0,0,0,0,26,35,0,0,0.4,0.4,SOUTHAMPTON_A_League,L 0-4,SOUTHAMPTON_A_League L 0-4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,5.49,6,2,14.46428587,86,157,128,138
06/09/2014,13,69,0,0,0,0,0,0,0,0,0,26,35,0,0,0,0,SOUTHAMPTON_A_League,L 0-4,SOUTHAMPTON_A_League L 0-4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,5.23,6,1,12.45637393,0,136,115,128
07/09/2014,13,70,0,0,0,0,0,0,0,0,0,26,35,0,0,0,0,SOUTHAMPTON_A_League,L 0-4,SOUTHAMPTON_A_League L 0-4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,6.79,5,5,9.233360653,0,136,115,128
08/09/2014,13,71,0,0,0,0,0,0,0,0,0,18,35,0,0,0,0,SOUTHAMPTON_A_League,L 0-4,SOUTHAMPTON_A_League L 0-4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,6.79,9,6,12.3252321,0,136,151,168
09/09/2014,13,72,0,0,0,0,0,0,0,0,0,18,35,0,0,0,0,SOUTHAMPTON_A_League,L 0-4,SOUTHAMPTON_A_League L 0-4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,4.85,2,2,16.21701728,0,112,142,169
10/09/2014,13,73,0,0,0,0,0,0,0,0,0,18,35,0,0,0,0,SOUTHAMPTON_A_League,L 0-4,SOUTHAMPTON_A_League L 0-4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,7.58,8,8,12.21832014,0,84,122,146
11/09/2014,13,74,0,0,0,0,0,0,0,0,0,8,28,0,0,0,0,SOUTHAMPTON_A_League,L 0-4,SOUTHAMPTON_A_League L 0-4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,6.51,3,2,14.34439598,0,84,141,140
12/09/2014,13,75,0,0,0,0,0,0,0,0,0,8,28,0,0,0,0,SOUTHAMPTON_A_League,L 0-4,SOUTHAMPTON_A_League L 0-4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,6.58,1,7,14.28952897,0,64,180,158
13/09/2014,13,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOUTHAMPTON_A_League,L 0-4,SOUTHAMPTON_A_League L 0-4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,13,4.23,5,1,15.44987771,0,64,184,163
14/09/2014,13,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HULL CITY_H_League,D 2-2,HULL CITY_H_League D 2-2,"Cisse 72, 86",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6.2,6,3,10.70786221,0,64,184,163
15/09/2014,13,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HULL CITY_H_League,D 2-2,HULL CITY_H_League D 2-2,"Cisse 72, 86",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,6.8,9,2,14.22941234,0,64,170,147
16/09/2014,13,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HULL CITY_H_League,D 2-2,HULL CITY_H_League D 2-2,"Cisse 72, 86",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,5.99,3,8,12.23892915,0,64,195,139
17/09/2014,13,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HULL CITY_H_League,D 2-2,HULL CITY_H_League D 2-2,"Cisse 72, 86",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,6.51,8,9,9.16969725,0,64,195,139
18/09/2014,13,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HULL CITY_H_League,D 2-2,HULL CITY_H_League D 2-2,"Cisse 72, 86",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,5.64,1,8,14.07646614,0,64,200,135
