date,ID,Day,T_T_TIME,T_TOTAL_DISTANCE,T_HIGH_INTENSITY_DISTANCE,T_SPRINT_DISTANCE,T_PLAYER_LOAD,T_HEART_RATE_EXERTION,T_ACC_DEC_LOAD,T_PEAK_SPEED,T_HRE_PL_LOAD,T_VOLUME_STATUS,T_INTENSITY_STATUS,T_VOLUME_RATIO,T_INTENSITY_RATIO,T_MONOTONY_VOLUME,T_MONOTONY_INTENSITY,Game,Result,Game_and_Result,Scorers,G_HI_IP_m,G_HI_IP_m_pc,G_HI_IP_m_min,G_HI_OP_m,G_HI_OP_m_pc,G_HI_OP_m_min,G_HID_m,G_HID_m_min,G_IP_mins,G_MINS,G_OP_mins,G_SPR_m,G_SPR_m_min,G_TD_m,G_TD_m_min,G_TD_IP_m,G_TD_IP_m_pc,G_TD_IP_m_min,G_TD_OP_m,G_TD_OP_m_pc,G_TD_OP_m_min,matchPeriods,GameYN,NDs,sleep,muscleSoreness,pExertion,wellbeing,ACUTE_LOAD,CHRONIC_LOAD,SQUAD_LOAD,SQUAD_STAN_DEV
10/07/2014,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,526,11,18.1,273,5.3,8.5,808.7,8.4,29,96,32,327.8,3.4,11386.2,118.6,4145.5,86.4,142.9,4741.3,91.2,148.2,0,0,10,6.15,4,8,14.45353359,0,0,188,171
11/07/2014,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,526,11,18.1,273,5.3,8.5,808.7,8.4,29,96,32,327.8,3.4,11386.2,118.6,4145.5,86.4,142.9,4741.3,91.2,148.2,0,0,11,5.56,9,3,8.722796422,0,0,252,232
12/07/2014,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,526,11,18.1,273,5.3,8.5,808.7,8.4,29,96,32,327.8,3.4,11386.2,118.6,4145.5,86.4,142.9,4741.3,91.2,148.2,0,0,12,5.4,1,2,13.58593911,0,0,252,232
13/07/2014,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,526,11,18.1,273,5.3,8.5,808.7,8.4,29,96,32,327.8,3.4,11386.2,118.6,4145.5,86.4,142.9,4741.3,91.2,148.2,0,0,13,7.75,1,1,15.17812215,0,0,306,281
14/07/2014,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,526,11,18.1,273,5.3,8.5,808.7,8.4,29,96,32,327.8,3.4,11386.2,118.6,4145.5,86.4,142.9,4741.3,91.2,148.2,0,0,14,4.2,5,3,13.40852881,0,0,302,281
15/07/2014,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,526,11,18.1,273,5.3,8.5,808.7,8.4,29,96,32,327.8,3.4,11386.2,118.6,4145.5,86.4,142.9,4741.3,91.2,148.2,0,0,15,6.47,8,6,13.81572375,0,0,293,281
16/07/2014,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,526,11,18.1,273,5.3,8.5,808.7,8.4,29,96,32,327.8,3.4,11386.2,118.6,4145.5,86.4,142.9,4741.3,91.2,148.2,0,0,16,6.62,6,3,10.28161121,0,0,286,283
17/07/2014,7,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,526,11,18.1,273,5.3,8.5,808.7,8.4,29,96,32,327.8,3.4,11386.2,118.6,4145.5,86.4,142.9,4741.3,91.2,148.2,0,0,17,5.49,1,2,12.78684128,0,0,266,268
18/07/2014,7,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,526,11,18.1,273,5.3,8.5,808.7,8.4,29,96,32,327.8,3.4,11386.2,118.6,4145.5,86.4,142.9,4741.3,91.2,148.2,0,0,18,7.44,6,4,13.40643447,0,0,232,243
19/07/2014,7,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,526,11,18.1,273,5.3,8.5,808.7,8.4,29,96,32,327.8,3.4,11386.2,118.6,4145.5,86.4,142.9,4741.3,91.2,148.2,0,0,19,5.51,2,4,14.42524134,0,0,232,243
20/07/2014,7,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,526,11,18.1,273,5.3,8.5,808.7,8.4,29,96,32,327.8,3.4,11386.2,118.6,4145.5,86.4,142.9,4741.3,91.2,148.2,0,0,20,5.59,7,9,9.895676685,0,0,178,191
21/07/2014,7,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,526,11,18.1,273,5.3,8.5,808.7,8.4,29,96,32,327.8,3.4,11386.2,118.6,4145.5,86.4,142.9,4741.3,91.2,148.2,0,0,21,7.82,3,3,13.80145598,0,0,181,177
22/07/2014,7,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,526,11,18.1,273,5.3,8.5,808.7,8.4,29,96,32,327.8,3.4,11386.2,118.6,4145.5,86.4,142.9,4741.3,91.2,148.2,0,0,22,5.66,1,8,14.77953144,0,0,194,185
23/07/2014,7,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,526,11,18.1,273,5.3,8.5,808.7,8.4,29,96,32,327.8,3.4,11386.2,118.6,4145.5,86.4,142.9,4741.3,91.2,148.2,0,0,23,6.44,8,2,11.44563958,0,0,194,185
24/07/2014,7,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,526,11,18.1,273,5.3,8.5,808.7,8.4,29,96,32,327.8,3.4,11386.2,118.6,4145.5,86.4,142.9,4741.3,91.2,148.2,0,0,24,6.21,1,7,14.23749522,0,0,194,194
25/07/2014,7,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,526,11,18.1,273,5.3,8.5,808.7,8.4,29,96,32,327.8,3.4,11386.2,118.6,4145.5,86.4,142.9,4741.3,91.2,148.2,0,0,25,4.73,4,6,14.39334061,0,0,221,198
26/07/2014,7,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,526,11,18.1,273,5.3,8.5,808.7,8.4,29,96,32,327.8,3.4,11386.2,118.6,4145.5,86.4,142.9,4741.3,91.2,148.2,0,0,26,5.95,3,6,15.91909367,0,0,277,254
27/07/2014,7,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,526,11,18.1,273,5.3,8.5,808.7,8.4,29,96,32,327.8,3.4,11386.2,118.6,4145.5,86.4,142.9,4741.3,91.2,148.2,0,0,27,4.69,9,6,10.59772983,0,0,277,254
28/07/2014,7,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,526,11,18.1,273,5.3,8.5,808.7,8.4,29,96,32,327.8,3.4,11386.2,118.6,4145.5,86.4,142.9,4741.3,91.2,148.2,0,0,28,7.18,2,6,16.16395586,0,0,226,215
29/07/2014,7,30,87,5288,855,551,573,88,278,28,1.5,7,22,100,1,0.4,0.4,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,526,11,18.1,273,5.3,8.5,808.7,8.4,29,96,32,327.8,3.4,11386.2,118.6,4145.5,86.4,142.9,4741.3,91.2,148.2,0,0,29,5.94,4,4,12.38059642,81,20,207,180
30/07/2014,7,31,81,7285,1490,1028,797,82,590,29,1,17,60,100,1,0.6,0.6,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,526,11,18.1,273,5.3,8.5,808.7,8.4,29,96,32,327.8,3.4,11386.2,118.6,4145.5,86.4,142.9,4741.3,91.2,148.2,0,0,30,5.47,1,1,14.17869306,195,48,278,214
31/07/2014,7,32,0,0,0,0,0,0,0,0,0,17,60,100,1,0.6,0.6,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,526,11,18.1,273,5.3,8.5,808.7,8.4,29,96,32,327.8,3.4,11386.2,118.6,4145.5,86.4,142.9,4741.3,91.2,148.2,0,0,31,8.41,4,6,13.78426087,195,48,233,160
01/08/2014,7,33,71,4798,42,6,541,71,261,24,1.3,24,61,100,1,0.8,0.6,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,526,11,18.1,273,5.3,8.5,808.7,8.4,29,96,32,327.8,3.4,11386.2,118.6,4145.5,86.4,142.9,4741.3,91.2,148.2,0,0,32,7.29,2,7,12.57462856,273,68,226,165
02/08/2014,7,34,46,5750,184,92,575,0,230,28,0,32,66,100,1,1,0.6,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,526,11,18.1,273,5.3,8.5,808.7,8.4,29,96,32,327.8,3.4,11386.2,118.6,4145.5,86.4,142.9,4741.3,91.2,148.2,0,0,33,5.59,1,8,17.979984,355,88,228,169
03/08/2014,7,35,46,5750,184,92,575,0,230,28,0,40,70,82,0.7,1.4,0.7,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,526,11,18.1,273,5.3,8.5,808.7,8.4,29,96,32,327.8,3.4,11386.2,118.6,4145.5,86.4,142.9,4741.3,91.2,148.2,0,0,34,4.72,2,1,14.51596449,437,109,285,200
04/08/2014,7,36,0,0,0,0,0,0,0,0,0,40,70,56,0.1,1.4,0.7,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,526,11,18.1,273,5.3,8.5,808.7,8.4,29,96,32,327.8,3.4,11386.2,118.6,4145.5,86.4,142.9,4741.3,91.2,148.2,0,0,35,6.17,8,5,11.37371656,437,109,309,199
05/08/2014,7,37,90,10919,325,142,1104,95,416,30,0.9,55,79,68,0.2,1.3,0.6,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,526,11,18.1,273,5.3,8.5,808.7,8.4,29,96,32,327.8,3.4,11386.2,118.6,4145.5,86.4,142.9,4741.3,91.2,148.2,0,0,36,7.39,3,3,15.16437011,513,148,332,209
06/08/2014,7,38,0,0,0,0,0,0,0,0,0,55,79,56,0.2,0.9,0.8,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,526,11,18.1,273,5.3,8.5,808.7,8.4,29,96,32,327.8,3.4,11386.2,118.6,4145.5,86.4,142.9,4741.3,91.2,148.2,0,0,37,4.72,8,3,11.12151951,399,148,263,158
07/08/2014,7,39,0,0,0,0,0,0,0,0,0,55,79,42,0.2,0.9,0.8,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,526,11,18.1,273,5.3,8.5,808.7,8.4,29,96,32,327.8,3.4,11386.2,118.6,4145.5,86.4,142.9,4741.3,91.2,148.2,0,0,38,6.52,4,9,12.98073155,399,148,270,156
08/08/2014,7,40,86,5984,215,25,723,87,528,26,1.2,63,84,37,0.2,1,1,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,526,11,18.1,273,5.3,8.5,808.7,8.4,29,96,32,327.8,3.4,11386.2,118.6,4145.5,86.4,142.9,4741.3,91.2,148.2,0,0,39,6.29,2,6,14.76976598,425,174,307,160
09/08/2014,7,41,74,4627,130,62,524,74,0,29,1.4,70,87,43,0.2,0.9,1,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,526,11,18.1,273,5.3,8.5,808.7,8.4,29,96,32,327.8,3.4,11386.2,118.6,4145.5,86.4,142.9,4741.3,91.2,148.2,0,0,40,6.36,4,1,14.08067326,418,193,311,153
10/08/2014,7,42,90,11080,810,427,0,0,0,31,0,85,108,35,0.3,0.9,0.7,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,526,11,18.1,273,5.3,8.5,808.7,8.4,29,96,32,327.8,3.4,11386.2,118.6,4145.5,86.4,142.9,4741.3,91.2,148.2,0,0,41,6.3,2,2,14.33699658,335,193,253,128
11/08/2014,7,43,0,0,0,0,0,0,0,0,0,85,108,35,0.3,0.9,0.7,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,526,11,18.1,273,5.3,8.5,808.7,8.4,29,96,32,327.8,3.4,11386.2,118.6,4145.5,86.4,142.9,4741.3,91.2,148.2,0,0,42,3.93,1,1,14.45497906,335,193,234,113
12/08/2014,7,44,80,3983,81,6,555,81,122,24,1.5,83,88,43,0.4,0.9,0.6,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,526,11,18.1,273,5.3,8.5,808.7,8.4,29,96,32,327.8,3.4,11386.2,118.6,4145.5,86.4,142.9,4741.3,91.2,148.2,0,0,43,7.03,7,3,14.07007656,257,213,239,106
13/08/2014,7,45,96,6568,409,172,751,153,520,28,2,82,61,44,0.6,1.2,0.8,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,526,11,18.1,273,5.3,8.5,808.7,8.4,29,96,32,327.8,3.4,11386.2,118.6,4145.5,86.4,142.9,4741.3,91.2,148.2,0,0,44,6.94,9,1,8.051466257,364,239,332,144
14/08/2014,7,46,0,0,0,0,0,0,0,0,0,82,61,36,0.5,1.2,0.8,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,526,11,18.1,273,5.3,8.5,808.7,8.4,29,96,32,327.8,3.4,11386.2,118.6,4145.5,86.4,142.9,4741.3,91.2,148.2,0,0,45,6.1,1,3,12.38157914,364,239,320,138
15/08/2014,7,47,81,4773,114,59,518,114,175,29,2.2,82,63,26,0.2,1.2,0.7,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,526,11,18.1,273,5.3,8.5,808.7,8.4,29,96,32,327.8,3.4,11386.2,118.6,4145.5,86.4,142.9,4741.3,91.2,148.2,0,0,46,5.06,1,6,14.69472433,335,258,308,131
16/08/2014,7,48,62,3612,103,22,396,83,147,24,2.1,79,61,33,0.3,1.1,0.7,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,526,11,18.1,273,5.3,8.5,808.7,8.4,29,96,32,327.8,3.4,11386.2,118.6,4145.5,86.4,142.9,4741.3,91.2,148.2,0,0,47,7.21,4,8,13.60098739,317,272,293,125
17/08/2014,7,49,96,11386,809,328,0,0,0,32,0,87,76,42,0.5,1.1,0.7,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,526,11,18.1,273,5.3,8.5,808.7,8.4,29,96,32,327.8,3.4,11386.2,118.6,4145.5,86.4,142.9,4741.3,91.2,148.2,0,1,48,6.45,6,1,14.62227179,317,272,293,125
18/08/2014,7,50,0,0,0,0,0,0,0,0,0,87,76,31,0.3,1.1,0.7,ASTON VILLA_A_League,D 0-0,ASTON VILLA_A_League D 0-0,,343.7,5.8,10.7,274.3,6.7,12.5,618,6.5,32,95,22,305.8,3.2,10829.5,114,4453.4,75.5,139.2,3485.8,85,158.4,1,0,0,5.15,4,9,11.3695106,317,272,315,138
19/08/2014,7,51,69,4767,58,10,617,105,271,25,1.7,78,70,43,0.4,1.1,0.7,ASTON VILLA_A_League,D 0-0,ASTON VILLA_A_League D 0-0,,343.7,5.8,10.7,274.3,6.7,12.5,618,6.5,32,95,22,305.8,3.2,10829.5,114,4453.4,75.5,139.2,3485.8,85,158.4,1,0,1,6.23,5,6,9.640998973,326,294,291,125
20/08/2014,7,52,0,0,0,0,0,0,0,0,0,78,70,35,0.4,0.8,0.5,ASTON VILLA_A_League,D 0-0,ASTON VILLA_A_League D 0-0,,343.7,5.8,10.7,274.3,6.7,12.5,618,6.5,32,95,22,305.8,3.2,10829.5,114,4453.4,75.5,139.2,3485.8,85,158.4,1,0,2,5.89,6,1,15.33976145,218,294,196,94
21/08/2014,7,53,94,6242,273,112,676,161,385,28,2.4,87,77,36,0.4,1.1,0.7,ASTON VILLA_A_League,D 0-0,ASTON VILLA_A_League D 0-0,,343.7,5.8,10.7,274.3,6.7,12.5,618,6.5,32,95,22,305.8,3.2,10829.5,114,4453.4,75.5,139.2,3485.8,85,158.4,1,0,3,5.14,8,2,14.17417188,315,318,275,127
22/08/2014,7,54,63,3131,81,14,383,106,160,24,2.8,83,73,24,0.1,1.1,0.7,ASTON VILLA_A_League,D 0-0,ASTON VILLA_A_League D 0-0,,343.7,5.8,10.7,274.3,6.7,12.5,618,6.5,32,95,22,305.8,3.2,10829.5,114,4453.4,75.5,139.2,3485.8,85,158.4,1,0,4,6.27,5,9,11.54442324,296,332,249,120
23/08/2014,7,55,95,10830,618,306,0,0,0,32,0,92,86,38,0.3,1.1,0.8,ASTON VILLA_A_League,D 0-0,ASTON VILLA_A_League D 0-0,,343.7,5.8,10.7,274.3,6.7,12.5,618,6.5,32,95,22,305.8,3.2,10829.5,114,4453.4,75.5,139.2,3485.8,85,158.4,1,1,5,5.94,4,1,11.90875965,239,332,204,100
24/08/2014,7,56,0,0,0,0,0,0,0,0,0,76,65,37,0.4,0.9,0.6,CRYSTAL PALACE_H_League,D 3-3,CRYSTAL PALACE_H_League D 3-3,Janmaat 37; Aarons 72; Williamson 87,553.8,9.1,17.3,136.7,3.5,6.8,710.2,7.2,32,99,20,274.4,2.8,11309.7,114.2,4713.5,77.3,147.3,3051.6,78.2,152.6,2,0,0,7.48,9,9,12.74979722,239,332,217,110
25/08/2014,7,57,68,3278,44,0,392,99,158,23,2.5,81,66,40,0.4,1.1,0.7,CRYSTAL PALACE_H_League,D 3-3,CRYSTAL PALACE_H_League D 3-3,Janmaat 37; Aarons 72; Williamson 87,553.8,9.1,17.3,136.7,3.5,6.8,710.2,7.2,32,99,20,274.4,2.8,11309.7,114.2,4713.5,77.3,147.3,3051.6,78.2,152.6,2,0,1,6.04,8,7,11.89104883,295,346,245,95
26/08/2014,7,58,0,10467,672,299,0,0,0,30,0,90,81,43,0.4,1.1,0.8,CRYSTAL PALACE_H_League,D 3-3,CRYSTAL PALACE_H_League D 3-3,Janmaat 37; Aarons 72; Williamson 87,553.8,9.1,17.3,136.7,3.5,6.8,710.2,7.2,32,99,20,274.4,2.8,11309.7,114.2,4713.5,77.3,147.3,3051.6,78.2,152.6,2,0,2,7.4,5,6,13.10952386,207,325,195,75
27/08/2014,7,59,0,0,0,0,0,0,0,0,0,81,71,42,0.5,1.1,0.8,CRYSTAL PALACE_H_League,D 3-3,CRYSTAL PALACE_H_League D 3-3,Janmaat 37; Aarons 72; Williamson 87,553.8,9.1,17.3,136.7,3.5,6.8,710.2,7.2,32,99,20,274.4,2.8,11309.7,114.2,4713.5,77.3,147.3,3051.6,78.2,152.6,2,0,3,6.26,9,5,11.09449602,207,297,208,86
28/08/2014,7,60,73,1777,0,0,195,102,43,13,5.2,83,71,26,0.3,0.9,0.7,CRYSTAL PALACE_H_League,D 3-3,CRYSTAL PALACE_H_League D 3-3,Janmaat 37; Aarons 72; Williamson 87,553.8,9.1,17.3,136.7,3.5,6.8,710.2,7.2,32,99,20,274.4,2.8,11309.7,114.2,4713.5,77.3,147.3,3051.6,78.2,152.6,2,0,4,5.81,3,4,16.14120486,138,304,191,89
29/08/2014,7,61,87,4557,12,0,500,88,93,22,1.8,83,68,33,0.3,1,0.6,CRYSTAL PALACE_H_League,D 3-3,CRYSTAL PALACE_H_League D 3-3,Janmaat 37; Aarons 72; Williamson 87,553.8,9.1,17.3,136.7,3.5,6.8,710.2,7.2,32,99,20,274.4,2.8,11309.7,114.2,4713.5,77.3,147.3,3051.6,78.2,152.6,2,0,5,6.58,7,5,11.36701894,155,303,202,89
30/08/2014,7,62,99,11310,710,274,0,0,0,32,0,94,84,41,0.4,1,0.6,CRYSTAL PALACE_H_League,D 3-3,CRYSTAL PALACE_H_League D 3-3,Janmaat 37; Aarons 72; Williamson 87,553.8,9.1,17.3,136.7,3.5,6.8,710.2,7.2,32,99,20,274.4,2.8,11309.7,114.2,4713.5,77.3,147.3,3051.6,78.2,152.6,2,1,6,4.27,3,9,16.26423318,155,282,214,96
31/08/2014,7,63,0,0,0,0,0,0,0,0,0,78,63,31,0.3,1,0.6,SOUTHAMPTON_A_League,L 0-4,SOUTHAMPTON_A_League L 0-4,,473.4,9.1,15.3,167.3,3.5,6.2,653.1,7.3,31,90,27,396.7,4.4,10435.7,116,4086.9,78.6,131.8,3789.1,78.9,140.3,3,0,0,4.91,2,5,11.714596,155,261,201,88
01/09/2014,7,64,0,0,0,0,0,0,0,0,0,78,63,31,0.3,0.8,0.6,SOUTHAMPTON_A_League,L 0-4,SOUTHAMPTON_A_League L 0-4,,473.4,9.1,15.3,167.3,3.5,6.2,653.1,7.3,31,90,27,396.7,4.4,10435.7,116,4086.9,78.6,131.8,3789.1,78.9,140.3,3,0,1,5.36,8,2,9.36706581,99,261,150,70
02/09/2014,7,65,60,5500,150,50,0,0,0,26,0,79,65,37,0.3,0.8,0.5,SOUTHAMPTON_A_League,L 0-4,SOUTHAMPTON_A_League L 0-4,,473.4,9.1,15.3,167.3,3.5,6.2,653.1,7.3,31,90,27,396.7,4.4,10435.7,116,4086.9,78.6,131.8,3789.1,78.9,140.3,3,0,2,5.34,4,2,15.81362698,99,222,202,109
03/09/2014,7,66,0,0,0,0,0,0,0,0,0,79,65,29,0.3,0.8,0.5,SOUTHAMPTON_A_League,L 0-4,SOUTHAMPTON_A_League L 0-4,,473.4,9.1,15.3,167.3,3.5,6.2,653.1,7.3,31,90,27,396.7,4.4,10435.7,116,4086.9,78.6,131.8,3789.1,78.9,140.3,3,0,3,5.15,1,4,14.94730752,99,222,209,122
04/09/2014,7,67,70,5500,150,50,0,0,0,26,0,78,62,20,0.1,0.9,0.6,SOUTHAMPTON_A_League,L 0-4,SOUTHAMPTON_A_League L 0-4,,473.4,9.1,15.3,167.3,3.5,6.2,653.1,7.3,31,90,27,396.7,4.4,10435.7,116,4086.9,78.6,131.8,3789.1,78.9,140.3,3,0,4,7.34,9,6,14.49299376,71,222,187,139
