date,ID,Day,T_T_TIME,T_TOTAL_DISTANCE,T_HIGH_INTENSITY_DISTANCE,T_SPRINT_DISTANCE,T_PLAYER_LOAD,T_HEART_RATE_EXERTION,T_ACC_DEC_LOAD,T_PEAK_SPEED,T_HRE_PL_LOAD,T_VOLUME_STATUS,T_INTENSITY_STATUS,T_VOLUME_RATIO,T_INTENSITY_RATIO,T_MONOTONY_VOLUME,T_MONOTONY_INTENSITY,Game,Result,Game_and_Result,Scorers,G_HI_IP_m,G_HI_IP_m_pc,G_HI_IP_m_min,G_HI_OP_m,G_HI_OP_m_pc,G_HI_OP_m_min,G_HID_m,G_HID_m_min,G_IP_mins,G_MINS,G_OP_mins,G_SPR_m,G_SPR_m_min,G_TD_m,G_TD_m_min,G_TD_IP_m,G_TD_IP_m_pc,G_TD_IP_m_min,G_TD_OP_m,G_TD_OP_m_pc,G_TD_OP_m_min,matchPeriods,GameYN,NDs,sleep,muscleSoreness,pExertion,wellbeing,ACUTE_LOAD,CHRONIC_LOAD,SQUAD_LOAD,SQUAD_STAN_DEV
12/07/2014,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6.27,8,3,14.19669596,0,0,252,232
13/07/2014,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5.12,6,9,14.43468607,0,0,306,281
14/07/2014,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4.92,3,7,14.69729163,0,0,302,281
15/07/2014,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5.99,5,3,10.09359207,0,0,293,281
16/07/2014,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6.12,4,4,12.65877795,0,0,286,283
17/07/2014,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5.42,7,9,16.097664,0,0,266,268
18/07/2014,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,6.83,2,2,12.95734985,0,0,232,243
19/07/2014,9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,6.79,7,8,10.80885336,0,0,232,243
20/07/2014,9,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6.36,8,5,13.5307208,0,0,178,191
21/07/2014,9,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,5.19,2,9,14.76418352,0,0,181,177
22/07/2014,9,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,6.36,7,4,13.03425024,0,0,194,185
23/07/2014,9,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,6.31,2,4,13.96478166,0,0,194,185
24/07/2014,9,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,7.17,3,8,13.17202873,0,0,194,194
25/07/2014,9,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6.49,3,6,14.014762,0,0,221,198
26/07/2014,9,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,5.86,1,9,11.24007704,0,0,277,254
27/07/2014,9,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,5.5,7,2,9.513307647,0,0,277,254
28/07/2014,9,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,7.1,8,7,9.666330573,0,0,226,215
29/07/2014,9,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,4.98,5,8,15.08293734,0,0,207,180
30/07/2014,9,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,6.95,8,9,11.56196284,0,0,278,214
31/07/2014,9,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,5.31,7,8,13.97203053,0,0,233,160
01/08/2014,9,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,6.59,7,2,13.80226682,0,0,226,165
02/08/2014,9,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,7.13,4,7,14.76249686,0,0,228,169
03/08/2014,9,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,5.42,6,7,11.9471667,0,0,285,200
04/08/2014,9,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,4.61,4,3,16.70419734,0,0,309,199
05/08/2014,9,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,5.06,8,8,13.10969824,0,0,332,209
06/08/2014,9,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,7.49,3,3,11.50520134,0,0,263,158
07/08/2014,9,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,6.49,8,3,11.0729341,0,0,270,156
08/08/2014,9,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,6.98,4,6,15.75699742,0,0,307,160
09/08/2014,9,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,5.65,3,6,16.51250808,0,0,311,153
10/08/2014,9,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,7.17,1,8,14.36725178,0,0,253,128
11/08/2014,9,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,7.14,3,4,13.55310467,0,0,234,113
12/08/2014,9,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,8.31,6,1,12.76399939,0,0,239,106
13/08/2014,9,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,4.7,1,3,12.21720643,0,0,332,144
14/08/2014,9,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,4.31,6,7,12.41470181,0,0,320,138
15/08/2014,9,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,7.11,5,2,9.457107127,0,0,308,131
16/08/2014,9,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,7.32,5,8,16.16421533,0,0,293,125
17/08/2014,9,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48,4.69,9,9,12.56677737,0,0,293,125
18/08/2014,9,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASTON VILLA_A_League,D 0-0,ASTON VILLA_A_League D 0-0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.19,4,2,12.40128131,0,0,315,138
19/08/2014,9,51,20,3121,0,0,262,146,1,16,5.6,4,0,100,0,0.4,0,ASTON VILLA_A_League,D 0-0,ASTON VILLA_A_League D 0-0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7.45,6,4,12.3023478,37,9,291,125
20/08/2014,9,52,0,0,0,0,0,0,0,0,0,4,0,100,0,0.4,0,ASTON VILLA_A_League,D 0-0,ASTON VILLA_A_League D 0-0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,6.93,4,5,15.01671053,37,9,196,94
21/08/2014,9,53,20,2688,0,0,267,126,2,13,4.7,8,0,100,0,0.6,0,ASTON VILLA_A_League,D 0-0,ASTON VILLA_A_League D 0-0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,6.97,7,4,15.18760174,75,18,275,127
22/08/2014,9,54,36,5019,0,0,463,137,6,14,3,15,0,100,0,0.8,0,ASTON VILLA_A_League,D 0-0,ASTON VILLA_A_League D 0-0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,5.24,7,7,11.21037935,141,35,249,120
23/08/2014,9,55,0,0,0,0,0,0,0,0,0,15,0,100,0,0.8,0,ASTON VILLA_A_League,D 0-0,ASTON VILLA_A_League D 0-0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5.88,5,2,14.87551757,141,35,204,100
24/08/2014,9,56,33,4380,0,0,428,147,12,21,3.4,21,0,79,0,1,0,CRYSTAL PALACE_H_League,D 3-3,CRYSTAL PALACE_H_League D 3-3,Janmaat 37; Aarons 72; Williamson 87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4.16,7,9,11.6367585,202,50,217,110
25/08/2014,9,57,45,5443,113,0,623,143,25,23,2.3,29,3,85,1,1.3,0.4,CRYSTAL PALACE_H_League,D 3-3,CRYSTAL PALACE_H_League D 3-3,Janmaat 37; Aarons 72; Williamson 87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,4.95,8,5,9.709279932,291,72,245,95
26/08/2014,9,58,0,0,0,0,0,0,0,0,0,29,3,72,1,1,0.4,CRYSTAL PALACE_H_League,D 3-3,CRYSTAL PALACE_H_League D 3-3,Janmaat 37; Aarons 72; Williamson 87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,5.7,6,2,10.61109775,254,72,195,75
27/08/2014,9,59,0,0,0,0,0,0,0,0,0,29,3,48,1,1,0.4,CRYSTAL PALACE_H_League,D 3-3,CRYSTAL PALACE_H_League D 3-3,Janmaat 37; Aarons 72; Williamson 87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,7.41,8,5,12.57882432,254,72,208,86
28/08/2014,9,60,66,6115,134,0,723,147,110,23,2,37,6,60,1,1.1,0.6,CRYSTAL PALACE_H_League,D 3-3,CRYSTAL PALACE_H_League D 3-3,Janmaat 37; Aarons 72; Williamson 87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,6.44,5,4,13.54788621,319,98,191,89
29/08/2014,9,61,0,0,0,0,0,0,0,0,0,37,6,43,1,0.8,0.6,CRYSTAL PALACE_H_League,D 3-3,CRYSTAL PALACE_H_League D 3-3,Janmaat 37; Aarons 72; Williamson 87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,7.04,8,1,11.11448837,253,98,202,89
30/08/2014,9,62,50,5315,481,49,629,89,117,25,1.4,45,19,36,0.8,1.1,0.6,CRYSTAL PALACE_H_League,D 3-3,CRYSTAL PALACE_H_League D 3-3,Janmaat 37; Aarons 72; Williamson 87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,5.64,2,9,14.33429947,343,121,214,96
31/08/2014,9,63,0,0,0,0,0,0,0,0,0,45,19,36,0.8,0.8,0.6,SOUTHAMPTON_A_League,L 0-4,SOUTHAMPTON_A_League L 0-4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5.71,1,5,11.49980898,282,121,201,88
01/09/2014,9,64,35,2866,0,0,387,139,45,19,3.6,49,19,41,0.8,0.7,0.5,SOUTHAMPTON_A_League,L 0-4,SOUTHAMPTON_A_League L 0-4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,5.03,6,5,13.79148245,248,135,150,70
02/09/2014,9,65,70,6475,39,0,873,141,144,23,1.6,53,20,38,0.7,1,0.5,SOUTHAMPTON_A_League,L 0-4,SOUTHAMPTON_A_League L 0-4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,5.58,8,7,12.04362791,373,166,202,109
03/09/2014,9,66,45,2914,0,0,434,128,29,13,2.9,57,20,43,0.7,1.2,0.5,SOUTHAMPTON_A_League,L 0-4,SOUTHAMPTON_A_League L 0-4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5.41,3,1,14.59025942,435,181,209,122
04/09/2014,9,67,60,5685,0,0,723,143,110,22,2,61,20,41,0.1,1.3,0.4,SOUTHAMPTON_A_League,L 0-4,SOUTHAMPTON_A_League L 0-4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,6.17,6,8,9.391534894,435,207,187,139
05/09/2014,9,68,0,0,0,0,0,0,0,0,0,54,20,46,0.1,1.3,0.4,SOUTHAMPTON_A_League,L 0-4,SOUTHAMPTON_A_League L 0-4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,6.82,5,5,10.92213222,435,207,128,138
06/09/2014,9,69,0,0,0,0,0,0,0,0,0,54,20,38,0.1,0.9,0.4,SOUTHAMPTON_A_League,L 0-4,SOUTHAMPTON_A_League L 0-4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,4.89,5,8,14.35258968,345,207,115,128
07/09/2014,9,70,0,0,0,0,0,0,0,0,0,48,20,25,0,0.9,0.4,SOUTHAMPTON_A_League,L 0-4,SOUTHAMPTON_A_League L 0-4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,5.07,6,7,13.60407852,345,207,115,128
08/09/2014,9,71,63,5593,289,216,741,141,100,28,1.9,49,24,32,0.3,1,0.4,SOUTHAMPTON_A_League,L 0-4,SOUTHAMPTON_A_League L 0-4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,5.99,9,5,8.436500346,395,234,151,168
09/09/2014,9,72,72,7002,33,0,876,145,440,24,1.7,58,25,30,0.3,1,0.4,SOUTHAMPTON_A_League,L 0-4,SOUTHAMPTON_A_League L 0-4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,4.13,8,3,9.443922165,396,265,142,169
10/09/2014,9,73,0,0,0,0,0,0,0,0,0,58,25,30,0.3,0.8,0.4,SOUTHAMPTON_A_League,L 0-4,SOUTHAMPTON_A_League L 0-4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,6.67,3,3,14.91677057,334,265,122,146
11/09/2014,9,74,83,7714,849,609,960,130,188,28,1.4,61,44,47,0.7,0.8,0.5,SOUTHAMPTON_A_League,L 0-4,SOUTHAMPTON_A_League L 0-4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,5.84,9,7,12.5919521,368,299,141,140
12/09/2014,9,75,42,3496,360,166,478,162,143,31,3.4,65,53,51,0.7,1,0.7,SOUTHAMPTON_A_League,L 0-4,SOUTHAMPTON_A_League L 0-4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,6.69,2,6,14.55991099,436,316,180,158
13/09/2014,9,76,60,3469,0,0,314,101,124,20,3.2,63,41,48,0.8,1.3,0.7,SOUTHAMPTON_A_League,L 0-4,SOUTHAMPTON_A_League L 0-4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,13,5.13,4,3,13.10225384,481,327,184,163
14/09/2014,9,77,0,0,0,0,0,0,0,0,0,63,41,32,0.8,1.3,0.7,HULL CITY_H_League,D 2-2,HULL CITY_H_League D 2-2,"Cisse 72, 86",191.2,3.2,27.3,34.5,0.9,6.9,225.6,0,7,27,5,84.6,0,3299.7,0,1273.2,21.2,181.9,717.2,17.9,143.4,4,0,0,4.73,9,9,10.97118817,481,327,184,163
15/09/2014,9,78,76,3977,702,403,329,131,338,31,4,64,59,40,0.8,1.2,0.8,HULL CITY_H_League,D 2-2,HULL CITY_H_League D 2-2,"Cisse 72, 86",191.2,3.2,27.3,34.5,0.9,6.9,225.6,0,7,27,5,84.6,0,3299.7,0,1273.2,21.2,181.9,717.2,17.9,143.4,4,0,1,6.5,1,3,14.1295807,422,339,170,147
16/09/2014,9,79,96,7356,185,20,947,171,221,25,1.8,66,63,39,0.5,1.2,0.8,HULL CITY_H_League,D 2-2,HULL CITY_H_League D 2-2,"Cisse 72, 86",191.2,3.2,27.3,34.5,0.9,6.9,225.6,0,7,27,5,84.6,0,3299.7,0,1273.2,21.2,181.9,717.2,17.9,143.4,4,0,2,7.88,7,2,14.79500162,432,364,195,139
17/09/2014,9,80,0,0,0,0,0,0,0,0,0,62,63,33,0.4,1.2,0.8,HULL CITY_H_League,D 2-2,HULL CITY_H_League D 2-2,"Cisse 72, 86",191.2,3.2,27.3,34.5,0.9,6.9,225.6,0,7,27,5,84.6,0,3299.7,0,1273.2,21.2,181.9,717.2,17.9,143.4,4,0,3,6.37,9,3,11.95170406,432,364,195,139
18/09/2014,9,81,79,6251,39,0,739,188,149,23,2.5,62,64,39,0.4,1.3,0.7,HULL CITY_H_League,D 2-2,HULL CITY_H_League D 2-2,"Cisse 72, 86",191.2,3.2,27.3,34.5,0.9,6.9,225.6,0,7,27,5,84.6,0,3299.7,0,1273.2,21.2,181.9,717.2,17.9,143.4,4,0,4,5.25,4,4,12.10937873,401,380,200,135
