date,ID,Day,T_T_TIME,T_TOTAL_DISTANCE,T_HIGH_INTENSITY_DISTANCE,T_SPRINT_DISTANCE,T_PLAYER_LOAD,T_HEART_RATE_EXERTION,T_ACC_DEC_LOAD,T_PEAK_SPEED,T_HRE_PL_LOAD,T_VOLUME_STATUS,T_INTENSITY_STATUS,T_VOLUME_RATIO,T_INTENSITY_RATIO,T_MONOTONY_VOLUME,T_MONOTONY_INTENSITY,Game,Result,Game_and_Result,Scorers,G_HI_IP_m,G_HI_IP_m_pc,G_HI_IP_m_min,G_HI_OP_m,G_HI_OP_m_pc,G_HI_OP_m_min,G_HID_m,G_HID_m_min,G_IP_mins,G_MINS,G_OP_mins,G_SPR_m,G_SPR_m_min,G_TD_m,G_TD_m_min,G_TD_IP_m,G_TD_IP_m_pc,G_TD_IP_m_min,G_TD_OP_m,G_TD_OP_m_pc,G_TD_OP_m_min,matchPeriods,GameYN,NDs,sleep,muscleSoreness,pExertion,wellbeing,ACUTE_LOAD,CHRONIC_LOAD,SQUAD_LOAD,SQUAD_STAN_DEV
13/07/2014,8,14,79,6744,368,174,897,218,491,30,2.4,57,109,60,0.4,1.4,1.1,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,29.3,0.6,1.5,163,3.1,7.4,192.2,0,19,64,22,118.9,0,7573.3,0,2500.7,52.1,131.6,3630.2,69.8,165,0,0,13,5.05,9,4,11.37619342,721,180,306,281
14/07/2014,8,15,82,6135,101,30,856,177,346,27,2.1,66,112,66,0.4,1.4,0.9,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,29.3,0.6,1.5,163,3.1,7.4,192.2,0,19,64,22,118.9,0,7573.3,0,2500.7,52.1,131.6,3630.2,69.8,165,0,0,14,4.63,2,5,15.74505624,718,210,302,281
15/07/2014,8,16,55,6238,356,224,882,93,414,33,1,76,124,54,0.3,1.4,1.2,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,29.3,0.6,1.5,163,3.1,7.4,192.2,0,19,64,22,118.9,0,7573.3,0,2500.7,52.1,131.6,3630.2,69.8,165,0,0,15,5.72,1,6,16.78589327,693,242,293,281
16/07/2014,8,17,0,0,0,0,0,0,0,0,0,76,124,38,0.2,1.4,1.2,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,29.3,0.6,1.5,163,3.1,7.4,192.2,0,19,64,22,118.9,0,7573.3,0,2500.7,52.1,131.6,3630.2,69.8,165,0,0,16,6.63,7,2,13.42058332,693,242,286,283
17/07/2014,8,18,90,5664,336,150,808,199,430,28,2.5,84,135,44,0.3,1.4,1.2,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,29.3,0.6,1.5,163,3.1,7.4,192.2,0,19,64,22,118.9,0,7573.3,0,2500.7,52.1,131.6,3630.2,69.8,165,0,0,17,6.38,7,3,12.76226237,645,271,266,268
18/07/2014,8,19,49,4055,13,6,593,125,244,24,2.1,90,136,37,0.2,1.4,0.9,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,29.3,0.6,1.5,163,3.1,7.4,192.2,0,19,64,22,118.9,0,7573.3,0,2500.7,52.1,131.6,3630.2,69.8,165,0,0,18,5.59,1,6,14.45042381,576,292,232,243
19/07/2014,8,20,0,0,0,0,0,0,0,0,0,90,136,27,0.2,1.4,0.9,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,29.3,0.6,1.5,163,3.1,7.4,192.2,0,19,64,22,118.9,0,7573.3,0,2500.7,52.1,131.6,3630.2,69.8,165,0,0,19,4.04,3,9,18.7156357,576,292,232,243
20/07/2014,8,21,0,0,0,0,0,0,0,0,0,90,136,16,0.1,1,0.7,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,29.3,0.6,1.5,163,3.1,7.4,192.2,0,19,64,22,118.9,0,7573.3,0,2500.7,52.1,131.6,3630.2,69.8,165,0,0,20,6.28,2,2,11.89270142,448,292,178,191
21/07/2014,8,22,90,6500,250,100,650,140,300,28,2.2,90,109,27,0.2,1,0.8,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,29.3,0.6,1.5,163,3.1,7.4,192.2,0,19,64,22,118.9,0,7573.3,0,2500.7,52.1,131.6,3630.2,69.8,165,0,0,21,6.02,1,2,13.85414313,419,315,181,177
22/07/2014,8,23,90,9734,91,68,1399,97,354,29,0.7,92,79,33,0.2,1,0.7,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,29.3,0.6,1.5,163,3.1,7.4,192.2,0,19,64,22,118.9,0,7573.3,0,2500.7,52.1,131.6,3630.2,69.8,165,0,0,22,4.71,6,7,12.01355745,492,365,194,185
23/07/2014,8,24,0,0,0,0,0,0,0,0,0,92,79,27,0.1,1,0.7,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,29.3,0.6,1.5,163,3.1,7.4,192.2,0,19,64,22,118.9,0,7573.3,0,2500.7,52.1,131.6,3630.2,69.8,165,0,0,23,6.3,9,9,13.16944757,492,365,194,185
24/07/2014,8,25,83,6894,79,39,941,83,409,28,0.9,90,65,39,0.2,1,0.7,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,29.3,0.6,1.5,163,3.1,7.4,192.2,0,19,64,22,118.9,0,7573.3,0,2500.7,52.1,131.6,3630.2,69.8,165,0,0,24,4.87,2,9,12.29952438,511,399,194,194
25/07/2014,8,26,78,4924,168,83,739,78,274,27,1.1,86,59,49,0.3,1,0.9,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,29.3,0.6,1.5,163,3.1,7.4,192.2,0,19,64,22,118.9,0,7573.3,0,2500.7,52.1,131.6,3630.2,69.8,165,0,0,25,5.24,1,4,13.37381693,532,425,221,198
26/07/2014,8,27,90,10753,488,201,1386,98,523,32,0.7,102,75,48,0.4,1.3,0.9,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,29.3,0.6,1.5,163,3.1,7.4,192.2,0,19,64,22,118.9,0,7573.3,0,2500.7,52.1,131.6,3630.2,69.8,165,0,0,26,4.46,3,9,14.40837588,730,475,277,254
27/07/2014,8,28,0,0,0,0,0,0,0,0,0,92,63,37,0.4,1.3,0.9,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,29.3,0.6,1.5,163,3.1,7.4,192.2,0,19,64,22,118.9,0,7573.3,0,2500.7,52.1,131.6,3630.2,69.8,165,0,0,27,4.67,6,3,15.66300185,730,475,277,254
28/07/2014,8,29,0,0,0,0,0,0,0,0,0,83,60,41,0.4,1,0.7,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,29.3,0.6,1.5,163,3.1,7.4,192.2,0,19,64,22,118.9,0,7573.3,0,2500.7,52.1,131.6,3630.2,69.8,165,0,0,28,5.47,5,6,11.96818671,637,475,226,215
29/07/2014,8,30,87,5023,106,26,780,88,251,26,1.1,81,51,39,0.5,0.9,0.7,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,29.3,0.6,1.5,163,3.1,7.4,192.2,0,19,64,22,118.9,0,7573.3,0,2500.7,52.1,131.6,3630.2,69.8,165,0,0,29,7.48,2,8,14.52267413,549,502,207,180
30/07/2014,8,31,45,5000,150,50,400,81,150,29,2,88,56,35,0.4,1.2,0.9,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,29.3,0.6,1.5,163,3.1,7.4,192.2,0,19,64,22,118.9,0,7573.3,0,2500.7,52.1,131.6,3630.2,69.8,165,0,0,30,5.63,7,8,10.73243774,606,517,278,214
31/07/2014,8,32,0,0,0,0,0,0,0,0,0,80,45,19,0.2,0.9,0.7,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,29.3,0.6,1.5,163,3.1,7.4,192.2,0,19,64,22,118.9,0,7573.3,0,2500.7,52.1,131.6,3630.2,69.8,165,0,0,31,6.93,7,2,14.5700341,472,517,233,160
01/08/2014,8,33,71,4882,105,40,573,71,272,28,1.2,81,48,28,0.3,0.9,0.7,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,29.3,0.6,1.5,163,3.1,7.4,192.2,0,19,64,22,118.9,0,7573.3,0,2500.7,52.1,131.6,3630.2,69.8,165,0,0,32,6.12,9,6,9.591931507,448,537,226,165
02/08/2014,8,34,23,2875,92,46,288,0,115,28,0,85,51,31,0.3,1,1,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,29.3,0.6,1.5,163,3.1,7.4,192.2,0,19,64,22,118.9,0,7573.3,0,2500.7,52.1,131.6,3630.2,69.8,165,0,0,33,6.84,9,3,13.59357897,291,547,228,169
03/08/2014,8,35,73,9125,292,146,913,0,365,28,0,99,61,33,0.4,1.2,1.1,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,29.3,0.6,1.5,163,3.1,7.4,192.2,0,19,64,22,118.9,0,7573.3,0,2500.7,52.1,131.6,3630.2,69.8,165,0,0,34,4.45,2,7,14.81640169,422,580,285,200
04/08/2014,8,36,0,0,0,0,0,0,0,0,0,89,53,29,0.3,1.2,1.1,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,29.3,0.6,1.5,163,3.1,7.4,192.2,0,19,64,22,118.9,0,7573.3,0,2500.7,52.1,131.6,3630.2,69.8,165,0,0,35,6.04,8,4,10.17972776,422,549,309,199
05/08/2014,8,37,0,0,0,0,0,0,0,0,0,75,50,34,0.3,0.9,0.9,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,29.3,0.6,1.5,163,3.1,7.4,192.2,0,19,64,22,118.9,0,7573.3,0,2500.7,52.1,131.6,3630.2,69.8,165,0,0,36,6.99,8,1,13.31825561,310,511,332,209
06/08/2014,8,38,0,0,0,0,0,0,0,0,0,75,50,24,0.3,0.7,0.6,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,29.3,0.6,1.5,163,3.1,7.4,192.2,0,19,64,22,118.9,0,7573.3,0,2500.7,52.1,131.6,3630.2,69.8,165,0,0,37,6.7,5,5,14.53264331,253,511,263,158
07/08/2014,8,39,51,2393,168,43,318,74,187,27,2.3,68,53,26,0.3,0.8,0.9,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,29.3,0.6,1.5,163,3.1,7.4,192.2,0,19,64,22,118.9,0,7573.3,0,2500.7,52.1,131.6,3630.2,69.8,165,0,0,38,6.52,7,4,11.51703065,298,482,270,156
08/08/2014,8,40,86,5315,79,16,782,87,473,26,1.1,68,50,17,0.2,0.8,0.8,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,29.3,0.6,1.5,163,3.1,7.4,192.2,0,19,64,22,118.9,0,7573.3,0,2500.7,52.1,131.6,3630.2,69.8,165,0,0,39,5.44,8,5,14.76323558,328,471,307,160
09/08/2014,8,41,74,4180,78,10,575,74,0,25,1.3,59,36,31,0.3,0.9,0.8,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,29.3,0.6,1.5,163,3.1,7.4,192.2,0,19,64,22,118.9,0,7573.3,0,2500.7,52.1,131.6,3630.2,69.8,165,0,0,40,6.93,7,7,10.09009216,369,492,311,153
10/08/2014,8,42,66,8030,231,69,0,0,0,31,0,71,44,43,0.4,0.9,0.9,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,29.3,0.6,1.5,163,3.1,7.4,192.2,0,19,64,22,118.9,0,7573.3,0,2500.7,52.1,131.6,3630.2,69.8,165,0,0,41,6.06,2,3,18.22956317,239,460,253,128
11/08/2014,8,43,0,0,0,0,0,0,0,0,0,71,44,43,0.4,0.9,0.9,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,29.3,0.6,1.5,163,3.1,7.4,192.2,0,19,64,22,118.9,0,7573.3,0,2500.7,52.1,131.6,3630.2,69.8,165,0,0,42,5.03,2,5,15.02207159,239,429,234,113
12/08/2014,8,44,80,5000,22,4,795,81,183,24,1,71,41,48,0.3,1.2,0.9,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,29.3,0.6,1.5,163,3.1,7.4,192.2,0,19,64,22,118.9,0,7573.3,0,2500.7,52.1,131.6,3630.2,69.8,165,0,0,43,5.6,6,1,13.41773991,352,426,239,106
13/08/2014,8,45,96,6384,340,126,943,187,575,28,2,73,47,49,0.5,1.7,1.1,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,29.3,0.6,1.5,163,3.1,7.4,192.2,0,19,64,22,118.9,0,7573.3,0,2500.7,52.1,131.6,3630.2,69.8,165,0,0,44,6.07,7,8,13.95484025,487,460,332,144
14/08/2014,8,46,0,0,0,0,0,0,0,0,0,73,47,40,0.4,1.3,0.8,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,29.3,0.6,1.5,163,3.1,7.4,192.2,0,19,64,22,118.9,0,7573.3,0,2500.7,52.1,131.6,3630.2,69.8,165,0,0,45,5.59,9,5,12.80791713,442,431,320,138
15/08/2014,8,47,81,4617,62,36,678,134,172,27,2,72,46,33,0.3,1.3,0.8,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,29.3,0.6,1.5,163,3.1,7.4,192.2,0,19,64,22,118.9,0,7573.3,0,2500.7,52.1,131.6,3630.2,69.8,165,0,0,46,6.94,7,5,13.75783281,427,434,308,131
16/08/2014,8,48,62,3552,76,16,544,95,160,26,1.7,73,45,40,0.4,1.3,0.8,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,29.3,0.6,1.5,163,3.1,7.4,192.2,0,19,64,22,118.9,0,7573.3,0,2500.7,52.1,131.6,3630.2,69.8,165,0,0,47,6.05,9,2,12.02122538,422,453,293,125
17/08/2014,8,49,64,7573,192,119,0,0,0,33,0,71,42,47,0.5,1.3,0.8,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,29.3,0.6,1.5,163,3.1,7.4,192.2,0,19,64,22,118.9,0,7573.3,0,2500.7,52.1,131.6,3630.2,69.8,165,0,1,48,6.98,8,9,11.17466442,422,453,293,125
18/08/2014,8,50,0,0,0,0,0,0,0,0,0,71,42,33,0.3,1.3,0.8,ASTON VILLA_A_League,D 0-0,ASTON VILLA_A_League D 0-0,,105.9,1.8,4.4,248.5,6.1,14.6,365,0,24,70,17,175.8,0,7917.7,0,3254.2,55.2,135.6,2723.5,66.4,160.2,1,0,0,6.15,6,6,14.86975348,422,430,315,138
19/08/2014,8,51,0,0,0,0,0,0,0,0,0,71,42,33,0.3,1,0.7,ASTON VILLA_A_League,D 0-0,ASTON VILLA_A_League D 0-0,,105.9,1.8,4.4,248.5,6.1,14.6,365,0,24,70,17,175.8,0,7917.7,0,3254.2,55.2,135.6,2723.5,66.4,160.2,1,0,1,6.03,5,3,12.79049898,309,380,291,125
20/08/2014,8,52,0,0,0,0,0,0,0,0,0,71,42,24,0.2,0.7,0.7,ASTON VILLA_A_League,D 0-0,ASTON VILLA_A_League D 0-0,,105.9,1.8,4.4,248.5,6.1,14.6,365,0,24,70,17,175.8,0,7917.7,0,3254.2,55.2,135.6,2723.5,66.4,160.2,1,0,2,4.73,4,3,14.82612046,174,380,196,94
21/08/2014,8,53,94,5821,259,90,787,184,322,30,2.3,76,45,27,0.3,1,0.8,ASTON VILLA_A_League,D 0-0,ASTON VILLA_A_League D 0-0,,105.9,1.8,4.4,248.5,6.1,14.6,365,0,24,70,17,175.8,0,7917.7,0,3254.2,55.2,135.6,2723.5,66.4,160.2,1,0,3,6.31,9,1,11.17790582,287,375,275,127
22/08/2014,8,54,63,3053,31,10,474,160,155,25,3.4,73,43,18,0.2,0.9,0.8,ASTON VILLA_A_League,D 0-0,ASTON VILLA_A_League D 0-0,,105.9,1.8,4.4,248.5,6.1,14.6,365,0,24,70,17,175.8,0,7917.7,0,3254.2,55.2,135.6,2723.5,66.4,160.2,1,0,4,5.52,7,8,10.25604678,257,365,249,120
23/08/2014,8,55,70,7918,365,176,0,0,0,31,0,78,53,32,0.4,1,0.8,ASTON VILLA_A_League,D 0-0,ASTON VILLA_A_League D 0-0,,105.9,1.8,4.4,248.5,6.1,14.6,365,0,24,70,17,175.8,0,7917.7,0,3254.2,55.2,135.6,2723.5,66.4,160.2,1,1,5,5.97,7,6,14.8237699,180,316,204,100
24/08/2014,8,56,0,0,0,0,0,0,0,0,0,66,45,38,0.5,0.7,0.6,CRYSTAL PALACE_H_League,D 3-3,CRYSTAL PALACE_H_League D 3-3,Janmaat 37; Aarons 72; Williamson 87,38.3,0.6,6.4,81.3,2.1,20.3,132.7,0,6,19,4,55.1,0,2225.6,0,809,13.3,134.8,675.7,17.3,168.9,2,0,0,6.12,1,2,14.91781613,180,316,217,110
25/08/2014,8,57,68,3169,30,0,473,98,162,23,2.1,71,46,42,0.5,0.9,0.7,CRYSTAL PALACE_H_League,D 3-3,CRYSTAL PALACE_H_League D 3-3,Janmaat 37; Aarons 72; Williamson 87,38.3,0.6,6.4,81.3,2.1,20.3,132.7,0,6,19,4,55.1,0,2225.6,0,809,13.3,134.8,675.7,17.3,168.9,2,0,1,6.94,2,9,13.11874132,247,332,245,95
26/08/2014,8,58,20,1000,500,250,0,0,0,30,0,65,62,35,0.5,1,0.8,CRYSTAL PALACE_H_League,D 3-3,CRYSTAL PALACE_H_League D 3-3,Janmaat 37; Aarons 72; Williamson 87,38.3,0.6,6.4,81.3,2.1,20.3,132.7,0,6,19,4,55.1,0,2225.6,0,809,13.3,134.8,675.7,17.3,168.9,2,0,2,6.49,6,1,11.08880824,247,305,195,75
27/08/2014,8,59,0,0,0,0,0,0,0,0,0,55,51,33,0.6,1,0.8,CRYSTAL PALACE_H_League,D 3-3,CRYSTAL PALACE_H_League D 3-3,Janmaat 37; Aarons 72; Williamson 87,38.3,0.6,6.4,81.3,2.1,20.3,132.7,0,6,19,4,55.1,0,2225.6,0,809,13.3,134.8,675.7,17.3,168.9,2,0,3,6.08,3,9,13.81973291,247,290,208,86
28/08/2014,8,60,73,4768,51,0,708,137,245,23,1.9,63,53,22,0.4,1,0.7,CRYSTAL PALACE_H_League,D 3-3,CRYSTAL PALACE_H_League D 3-3,Janmaat 37; Aarons 72; Williamson 87,38.3,0.6,6.4,81.3,2.1,20.3,132.7,0,6,19,4,55.1,0,2225.6,0,809,13.3,134.8,675.7,17.3,168.9,2,0,4,5.83,2,9,14.15794224,236,316,191,89
29/08/2014,8,61,87,5921,30,11,655,88,144,22,1.3,65,51,35,0.4,1.1,0.7,CRYSTAL PALACE_H_League,D 3-3,CRYSTAL PALACE_H_League D 3-3,Janmaat 37; Aarons 72; Williamson 87,38.3,0.6,6.4,81.3,2.1,20.3,132.7,0,6,19,4,55.1,0,2225.6,0,809,13.3,134.8,675.7,17.3,168.9,2,0,5,3.97,6,1,12.46349672,262,319,202,89
30/08/2014,8,62,19,2226,133,55,0,0,0,29,0,63,53,34,0.4,1.1,0.6,CRYSTAL PALACE_H_League,D 3-3,CRYSTAL PALACE_H_League D 3-3,Janmaat 37; Aarons 72; Williamson 87,38.3,0.6,6.4,81.3,2.1,20.3,132.7,0,6,19,4,55.1,0,2225.6,0,809,13.3,134.8,675.7,17.3,168.9,2,1,6,5.93,3,4,15.15734731,262,308,214,96
31/08/2014,8,63,0,0,0,0,0,0,0,0,0,51,47,38,0.2,1.1,0.6,SOUTHAMPTON_A_League,L 0-4,SOUTHAMPTON_A_League L 0-4,,10.4,0.2,0.7,154.2,3.2,11.9,167.1,0,15,47,13,97.8,0,5610.4,0,2129.8,41,142,2131,44.4,163.9,3,0,0,6.32,8,2,10.97348523,262,276,201,88
01/09/2014,8,64,0,0,0,0,0,0,0,0,0,51,47,38,0.2,0.8,0.6,SOUTHAMPTON_A_League,L 0-4,SOUTHAMPTON_A_League L 0-4,,10.4,0.2,0.7,154.2,3.2,11.9,167.1,0,15,47,13,97.8,0,5610.4,0,2129.8,41,142,2131,44.4,163.9,3,0,1,7.36,9,4,12.82008675,194,276,150,70
02/09/2014,8,65,92,6086,623,287,881,198,567,30,2.2,60,68,36,0.4,1,0.5,SOUTHAMPTON_A_League,L 0-4,SOUTHAMPTON_A_League L 0-4,,10.4,0.2,0.7,154.2,3.2,11.9,167.1,0,15,47,13,97.8,0,5610.4,0,2129.8,41,142,2131,44.4,163.9,3,0,2,7.95,4,5,10.9025826,320,307,202,109
03/09/2014,8,66,60,3000,0,0,300,100,50,16,3.3,65,68,26,0.4,1.2,0.5,SOUTHAMPTON_A_League,L 0-4,SOUTHAMPTON_A_League L 0-4,,10.4,0.2,0.7,154.2,3.2,11.9,167.1,0,15,47,13,97.8,0,5610.4,0,2129.8,41,142,2131,44.4,163.9,3,0,3,5.89,7,1,12.21835629,363,318,209,122
04/09/2014,8,67,80,4833,206,126,748,178,440,31,2.4,63,66,33,0.4,1.2,0.6,SOUTHAMPTON_A_League,L 0-4,SOUTHAMPTON_A_League L 0-4,,10.4,0.2,0.7,154.2,3.2,11.9,167.1,0,15,47,13,97.8,0,5610.4,0,2129.8,41,142,2131,44.4,163.9,3,0,4,5.96,6,8,10.53517254,369,333,187,139
