Nico Brussino,1478008320,1180,0,0,0,87,0,0,0,0
Nico Brussino,1478008320,0,695,0,0,99,0,0,0,0
Nico Brussino,1478018880,0,0,393,0,99,0,0,0,0
Nico Brussino,1478023393,0,0,0,91,33,0,0,0,0
