date,ID,Day,T_T_TIME,T_TOTAL_DISTANCE,T_HIGH_INTENSITY_DISTANCE,T_SPRINT_DISTANCE,T_PLAYER_LOAD,T_HEART_RATE_EXERTION,T_ACC_DEC_LOAD,T_PEAK_SPEED,T_HRE_PL_LOAD,T_VOLUME_STATUS,T_INTENSITY_STATUS,T_VOLUME_RATIO,T_INTENSITY_RATIO,T_MONOTONY_VOLUME,T_MONOTONY_INTENSITY,Game,Result,Game_and_Result,Scorers,G_HI_IP_m,G_HI_IP_m_pc,G_HI_IP_m_min,G_HI_OP_m,G_HI_OP_m_pc,G_HI_OP_m_min,G_HID_m,G_HID_m_min,G_IP_mins,G_MINS,G_OP_mins,G_SPR_m,G_SPR_m_min,G_TD_m,G_TD_m_min,G_TD_IP_m,G_TD_IP_m_pc,G_TD_IP_m_min,G_TD_OP_m,G_TD_OP_m_pc,G_TD_OP_m_min,matchPeriods,GameYN,NDs,sleep,muscleSoreness,pExertion,wellbeing,ACUTE_LOAD,CHRONIC_LOAD,SQUAD_LOAD
10/07/2014,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,264.3,5.5,9.1,522.9,10.1,16.3,816.8,8.5,29,96,32,364.2,3.8,11854.7,123.5,4036,84.1,139.2,5115.6,98.4,159.9,0,0,10,7.53,8,2,10.99846924,0,0,188
11/07/2014,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,264.3,5.5,9.1,522.9,10.1,16.3,816.8,8.5,29,96,32,364.2,3.8,11854.7,123.5,4036,84.1,139.2,5115.6,98.4,159.9,0,0,11,5.79,8,5,7.251348683,0,0,252
12/07/2014,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,264.3,5.5,9.1,522.9,10.1,16.3,816.8,8.5,29,96,32,364.2,3.8,11854.7,123.5,4036,84.1,139.2,5115.6,98.4,159.9,0,0,12,7.73,9,7,12.20697219,0,0,252
13/07/2014,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,264.3,5.5,9.1,522.9,10.1,16.3,816.8,8.5,29,96,32,364.2,3.8,11854.7,123.5,4036,84.1,139.2,5115.6,98.4,159.9,0,0,13,7.14,2,7,13.24601075,0,0,306
14/07/2014,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,264.3,5.5,9.1,522.9,10.1,16.3,816.8,8.5,29,96,32,364.2,3.8,11854.7,123.5,4036,84.1,139.2,5115.6,98.4,159.9,0,0,14,6.57,5,6,15.33755547,0,0,302
15/07/2014,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,264.3,5.5,9.1,522.9,10.1,16.3,816.8,8.5,29,96,32,364.2,3.8,11854.7,123.5,4036,84.1,139.2,5115.6,98.4,159.9,0,0,15,4.34,5,9,14.38022133,0,0,293
16/07/2014,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,264.3,5.5,9.1,522.9,10.1,16.3,816.8,8.5,29,96,32,364.2,3.8,11854.7,123.5,4036,84.1,139.2,5115.6,98.4,159.9,0,0,16,5.85,5,2,14.51182559,0,0,286
17/07/2014,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,264.3,5.5,9.1,522.9,10.1,16.3,816.8,8.5,29,96,32,364.2,3.8,11854.7,123.5,4036,84.1,139.2,5115.6,98.4,159.9,0,0,17,6.87,4,4,11.61882187,0,0,266
18/07/2014,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,264.3,5.5,9.1,522.9,10.1,16.3,816.8,8.5,29,96,32,364.2,3.8,11854.7,123.5,4036,84.1,139.2,5115.6,98.4,159.9,0,0,18,7.54,1,2,12.06690205,0,0,232
19/07/2014,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,264.3,5.5,9.1,522.9,10.1,16.3,816.8,8.5,29,96,32,364.2,3.8,11854.7,123.5,4036,84.1,139.2,5115.6,98.4,159.9,0,0,19,6.32,5,4,10.66807609,0,0,232
20/07/2014,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,264.3,5.5,9.1,522.9,10.1,16.3,816.8,8.5,29,96,32,364.2,3.8,11854.7,123.5,4036,84.1,139.2,5115.6,98.4,159.9,0,0,20,5.75,3,4,12.36300694,0,0,178
21/07/2014,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,264.3,5.5,9.1,522.9,10.1,16.3,816.8,8.5,29,96,32,364.2,3.8,11854.7,123.5,4036,84.1,139.2,5115.6,98.4,159.9,0,0,21,7,7,4,14.5349835,0,0,181
22/07/2014,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,264.3,5.5,9.1,522.9,10.1,16.3,816.8,8.5,29,96,32,364.2,3.8,11854.7,123.5,4036,84.1,139.2,5115.6,98.4,159.9,0,0,22,4.69,6,1,9.888687291,0,0,194
23/07/2014,5,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,264.3,5.5,9.1,522.9,10.1,16.3,816.8,8.5,29,96,32,364.2,3.8,11854.7,123.5,4036,84.1,139.2,5115.6,98.4,159.9,0,0,23,6.23,1,6,12.64623443,0,0,194
24/07/2014,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,264.3,5.5,9.1,522.9,10.1,16.3,816.8,8.5,29,96,32,364.2,3.8,11854.7,123.5,4036,84.1,139.2,5115.6,98.4,159.9,0,0,24,5.11,7,7,9.228019915,0,0,194
25/07/2014,5,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,264.3,5.5,9.1,522.9,10.1,16.3,816.8,8.5,29,96,32,364.2,3.8,11854.7,123.5,4036,84.1,139.2,5115.6,98.4,159.9,0,0,25,6.52,1,8,13.79730436,0,0,221
26/07/2014,5,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,264.3,5.5,9.1,522.9,10.1,16.3,816.8,8.5,29,96,32,364.2,3.8,11854.7,123.5,4036,84.1,139.2,5115.6,98.4,159.9,0,0,26,7.91,6,9,12.46855061,0,0,277
27/07/2014,5,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,264.3,5.5,9.1,522.9,10.1,16.3,816.8,8.5,29,96,32,364.2,3.8,11854.7,123.5,4036,84.1,139.2,5115.6,98.4,159.9,0,0,27,6.92,7,6,10.44364032,0,0,277
28/07/2014,5,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,264.3,5.5,9.1,522.9,10.1,16.3,816.8,8.5,29,96,32,364.2,3.8,11854.7,123.5,4036,84.1,139.2,5115.6,98.4,159.9,0,0,28,6.38,3,8,13.6595739,0,0,226
29/07/2014,5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,264.3,5.5,9.1,522.9,10.1,16.3,816.8,8.5,29,96,32,364.2,3.8,11854.7,123.5,4036,84.1,139.2,5115.6,98.4,159.9,0,0,29,8.45,8,9,9.113943744,0,0,207
30/07/2014,5,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,264.3,5.5,9.1,522.9,10.1,16.3,816.8,8.5,29,96,32,364.2,3.8,11854.7,123.5,4036,84.1,139.2,5115.6,98.4,159.9,0,0,30,3.22,7,1,10.93115336,0,0,278
31/07/2014,5,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,264.3,5.5,9.1,522.9,10.1,16.3,816.8,8.5,29,96,32,364.2,3.8,11854.7,123.5,4036,84.1,139.2,5115.6,98.4,159.9,0,0,31,7.78,6,4,10.70554008,0,0,233
01/08/2014,5,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,264.3,5.5,9.1,522.9,10.1,16.3,816.8,8.5,29,96,32,364.2,3.8,11854.7,123.5,4036,84.1,139.2,5115.6,98.4,159.9,0,0,32,5.85,2,7,13.51124402,0,0,226
02/08/2014,5,34,45,4656,444,387,478,45,219,30,0.9,6,12,100,1,0.4,0.4,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,264.3,5.5,9.1,522.9,10.1,16.3,816.8,8.5,29,96,32,364.2,3.8,11854.7,123.5,4036,84.1,139.2,5115.6,98.4,159.9,0,0,33,5.7,7,8,14.666598,68,17,228
03/08/2014,5,35,54,4014,48,0,407,54,225,23,1.3,12,13,100,1,0.6,0.4,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,264.3,5.5,9.1,522.9,10.1,16.3,816.8,8.5,29,96,32,364.2,3.8,11854.7,123.5,4036,84.1,139.2,5115.6,98.4,159.9,0,0,34,7.22,3,7,13.23952455,126,31,285
04/08/2014,5,36,59,4079,24,0,435,60,212,22,1.4,18,14,100,1,0.8,0.4,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,264.3,5.5,9.1,522.9,10.1,16.3,816.8,8.5,29,96,32,364.2,3.8,11854.7,123.5,4036,84.1,139.2,5115.6,98.4,159.9,0,0,35,4.74,1,2,13.00400622,188,47,309
05/08/2014,5,37,57,6487,157,31,666,95,341,25,1.4,26,18,100,1,1,0.6,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,264.3,5.5,9.1,522.9,10.1,16.3,816.8,8.5,29,96,32,364.2,3.8,11854.7,123.5,4036,84.1,139.2,5115.6,98.4,159.9,0,0,36,6.07,9,9,14.72392711,283,70,332
06/08/2014,5,38,0,0,0,0,0,0,0,0,0,26,18,100,1,1,0.6,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,264.3,5.5,9.1,522.9,10.1,16.3,816.8,8.5,29,96,32,364.2,3.8,11854.7,123.5,4036,84.1,139.2,5115.6,98.4,159.9,0,0,37,5.82,5,2,10.41944543,283,70,263
07/08/2014,5,39,51,3067,123,38,328,52,237,28,1.6,31,21,79,0.4,1.3,0.7,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,264.3,5.5,9.1,522.9,10.1,16.3,816.8,8.5,29,96,32,364.2,3.8,11854.7,123.5,4036,84.1,139.2,5115.6,98.4,159.9,0,0,38,6.48,6,1,13.23625847,330,82,270
08/08/2014,5,40,86,6586,87,25,641,87,237,27,1.3,40,24,70,0.4,1.8,0.8,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,264.3,5.5,9.1,522.9,10.1,16.3,816.8,8.5,29,96,32,364.2,3.8,11854.7,123.5,4036,84.1,139.2,5115.6,98.4,159.9,0,0,39,4.88,1,1,11.03662865,422,105,307
09/08/2014,5,41,74,5022,25,0,506,110,0,23,2.2,47,24,62,0.4,1.9,1.1,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,264.3,5.5,9.1,522.9,10.1,16.3,816.8,8.5,29,96,32,364.2,3.8,11854.7,123.5,4036,84.1,139.2,5115.6,98.4,159.9,0,0,40,7.46,6,9,16.33918002,426,123,311
10/08/2014,5,42,83,10814,771,317,0,0,0,31,0,62,45,57,0.6,1.5,0.6,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,264.3,5.5,9.1,522.9,10.1,16.3,816.8,8.5,29,96,32,364.2,3.8,11854.7,123.5,4036,84.1,139.2,5115.6,98.4,159.9,0,0,41,6.4,2,3,15.29223749,368,123,253
11/08/2014,5,43,0,0,0,0,0,0,0,0,0,62,45,57,0.6,1.2,0.6,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,264.3,5.5,9.1,522.9,10.1,16.3,816.8,8.5,29,96,32,364.2,3.8,11854.7,123.5,4036,84.1,139.2,5115.6,98.4,159.9,0,0,42,5.41,5,1,15.18308808,305,123,234
12/08/2014,5,44,80,4945,6,0,638,81,19,21,1.3,68,45,55,0.5,1.1,0.5,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,264.3,5.5,9.1,522.9,10.1,16.3,816.8,8.5,29,96,32,364.2,3.8,11854.7,123.5,4036,84.1,139.2,5115.6,98.4,159.9,0,0,43,5.06,9,1,10.80922302,301,146,239
13/08/2014,5,45,96,6710,383,147,749,126,321,28,1.7,78,55,49,0.6,1.6,0.7,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,264.3,5.5,9.1,522.9,10.1,16.3,816.8,8.5,29,96,32,364.2,3.8,11854.7,123.5,4036,84.1,139.2,5115.6,98.4,159.9,0,0,44,5.25,8,9,9.368002215,408,173,332
14/08/2014,5,46,0,0,0,0,0,0,0,0,0,78,55,40,0.6,1.3,0.6,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,264.3,5.5,9.1,522.9,10.1,16.3,816.8,8.5,29,96,32,364.2,3.8,11854.7,123.5,4036,84.1,139.2,5115.6,98.4,159.9,0,0,45,6.18,7,1,13.74178426,362,173,320
15/08/2014,5,47,81,5800,86,12,577,104,86,24,1.8,86,58,28,0.2,1.2,0.6,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,264.3,5.5,9.1,522.9,10.1,16.3,816.8,8.5,29,96,32,364.2,3.8,11854.7,123.5,4036,84.1,139.2,5115.6,98.4,159.9,0,0,46,5.92,9,9,14.44301572,352,193,308
16/08/2014,5,48,62,4538,99,63,474,79,68,26,1.7,85,49,35,0.3,1.2,0.7,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,264.3,5.5,9.1,522.9,10.1,16.3,816.8,8.5,29,96,32,364.2,3.8,11854.7,123.5,4036,84.1,139.2,5115.6,98.4,159.9,0,0,47,5.81,3,8,11.63748862,348,210,293
17/08/2014,5,49,96,11855,817,364,0,0,0,32,0,96,69,41,0.5,1.2,0.7,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,264.3,5.5,9.1,522.9,10.1,16.3,816.8,8.5,29,96,32,364.2,3.8,11854.7,123.5,4036,84.1,139.2,5115.6,98.4,159.9,0,1,48,6.23,9,2,10.45298768,348,210,293
18/08/2014,5,50,0,0,0,0,0,0,0,0,0,91,69,34,0.4,1.2,0.7,ASTON VILLA_A_League,D 0-0,ASTON VILLA_A_League D 0-0,,385.7,6.5,12.1,393.5,9.6,17.9,834.1,8.8,32,95,22,410.2,4.3,11358.4,119.6,4381.4,74.3,136.9,3654.8,89.1,166.1,1,0,0,5.74,1,2,13.78112892,348,210,315
19/08/2014,5,51,0,0,0,0,0,0,0,0,0,82,64,37,0.4,0.9,0.6,ASTON VILLA_A_League,D 0-0,ASTON VILLA_A_League D 0-0,,385.7,6.5,12.1,393.5,9.6,17.9,834.1,8.8,32,95,22,410.2,4.3,11358.4,119.6,4381.4,74.3,136.9,3654.8,89.1,166.1,1,0,1,6.19,7,4,7.630406878,257,210,291
20/08/2014,5,52,0,0,0,0,0,0,0,0,0,82,64,28,0.4,0.7,0.5,ASTON VILLA_A_League,D 0-0,ASTON VILLA_A_League D 0-0,,385.7,6.5,12.1,393.5,9.6,17.9,834.1,8.8,32,95,22,410.2,4.3,11358.4,119.6,4381.4,74.3,136.9,3654.8,89.1,166.1,1,0,2,6.07,8,4,13.67112495,150,210,196
21/08/2014,5,53,94,6592,268,128,670,124,237,28,1.8,87,68,29,0.4,0.9,0.6,ASTON VILLA_A_League,D 0-0,ASTON VILLA_A_League D 0-0,,385.7,6.5,12.1,393.5,9.6,17.9,834.1,8.8,32,95,22,410.2,4.3,11358.4,119.6,4381.4,74.3,136.9,3654.8,89.1,166.1,1,0,3,4.79,4,8,12.76684336,245,234,275
22/08/2014,5,54,63,3623,24,0,388,78,183,23,2,82,67,17,0.1,0.9,0.6,ASTON VILLA_A_League,D 0-0,ASTON VILLA_A_League D 0-0,,385.7,6.5,12.1,393.5,9.6,17.9,834.1,8.8,32,95,22,410.2,4.3,11358.4,119.6,4381.4,74.3,136.9,3654.8,89.1,166.1,1,0,4,5.46,7,6,13.91959068,218,248,249
23/08/2014,5,55,95,11358,834,410,0,0,0,31,0,91,88,33,0.3,0.9,0.7,ASTON VILLA_A_League,D 0-0,ASTON VILLA_A_League D 0-0,,385.7,6.5,12.1,393.5,9.6,17.9,834.1,8.8,32,95,22,410.2,4.3,11358.4,119.6,4381.4,74.3,136.9,3654.8,89.1,166.1,1,1,5,5.45,8,3,10.6883613,151,248,204
24/08/2014,5,56,0,0,0,0,0,0,0,0,0,76,68,39,0.4,0.7,0.5,CRYSTAL PALACE_H_League,D 3-3,CRYSTAL PALACE_H_League D 3-3,Janmaat 37; Aarons 72; Williamson 87,227.9,3.7,8.8,299.9,7.7,18.7,577.6,7.2,26,80,16,258,3.2,9452.4,118.2,3601.4,59,138.5,2704.2,69.3,169,2,0,0,5.62,9,1,12.27304673,151,248,217
25/08/2014,5,57,68,3842,242,147,408,78,128,28,1.9,82,74,43,0.5,0.9,0.6,CRYSTAL PALACE_H_League,D 3-3,CRYSTAL PALACE_H_League D 3-3,Janmaat 37; Aarons 72; Williamson 87,227.9,3.7,8.8,299.9,7.7,18.7,577.6,7.2,26,80,16,258,3.2,9452.4,118.2,3601.4,59,138.5,2704.2,69.3,169,2,0,1,7.55,2,1,14.0482677,209,263,245
26/08/2014,5,58,90,10937,778,365,0,0,0,30,0,90,95,46,0.5,1.1,0.9,CRYSTAL PALACE_H_League,D 3-3,CRYSTAL PALACE_H_League D 3-3,Janmaat 37; Aarons 72; Williamson 87,227.9,3.7,8.8,299.9,7.7,18.7,577.6,7.2,26,80,16,258,3.2,9452.4,118.2,3601.4,59,138.5,2704.2,69.3,169,2,0,2,6.58,2,3,13.74131387,209,263,195
27/08/2014,5,59,0,0,0,0,0,0,0,0,0,81,84,45,0.6,1.1,0.9,CRYSTAL PALACE_H_League,D 3-3,CRYSTAL PALACE_H_League D 3-3,Janmaat 37; Aarons 72; Williamson 87,227.9,3.7,8.8,299.9,7.7,18.7,577.6,7.2,26,80,16,258,3.2,9452.4,118.2,3601.4,59,138.5,2704.2,69.3,169,2,0,3,5.85,1,2,17.22948694,209,263,208
28/08/2014,5,60,73,2906,5,0,314,88,41,21,2.8,85,85,29,0.3,1,0.7,CRYSTAL PALACE_H_League,D 3-3,CRYSTAL PALACE_H_League D 3-3,Janmaat 37; Aarons 72; Williamson 87,227.9,3.7,8.8,299.9,7.7,18.7,577.6,7.2,26,80,16,258,3.2,9452.4,118.2,3601.4,59,138.5,2704.2,69.3,169,2,0,4,5.86,2,5,16.08571433,158,274,191
29/08/2014,5,61,87,5043,7,0,534,88,29,21,1.6,84,82,37,0.3,1,0.7,CRYSTAL PALACE_H_League,D 3-3,CRYSTAL PALACE_H_League D 3-3,Janmaat 37; Aarons 72; Williamson 87,227.9,3.7,8.8,299.9,7.7,18.7,577.6,7.2,26,80,16,258,3.2,9452.4,118.2,3601.4,59,138.5,2704.2,69.3,169,2,0,5,6.67,5,7,12.76906071,179,293,202
30/08/2014,5,62,80,9452,578,258,0,0,0,31,0,90,95,43,0.4,1.1,0.7,CRYSTAL PALACE_H_League,D 3-3,CRYSTAL PALACE_H_League D 3-3,Janmaat 37; Aarons 72; Williamson 87,227.9,3.7,8.8,299.9,7.7,18.7,577.6,7.2,26,80,16,258,3.2,9452.4,118.2,3601.4,59,138.5,2704.2,69.3,169,2,1,6,5.54,7,1,9.513035947,179,276,214
31/08/2014,5,63,0,0,0,0,0,0,0,0,0,74,73,32,0.2,1.1,0.7,SOUTHAMPTON_A_League,L 0-4,SOUTHAMPTON_A_League L 0-4,,297.2,5.7,9,439.3,9.2,14.6,746.8,7.8,33,96,30,368.4,3.8,11452.4,119.3,4184.5,80.5,126.8,4585.9,95.5,152.9,3,0,0,5.53,2,1,14.94386924,179,261,201
01/09/2014,5,64,60,4000,100,0,0,0,0,23,0,80,76,37,0.2,1.1,0.6,SOUTHAMPTON_A_League,L 0-4,SOUTHAMPTON_A_League L 0-4,,297.2,5.7,9,439.3,9.2,14.6,746.8,7.8,33,96,30,368.4,3.8,11452.4,119.3,4184.5,80.5,126.8,4585.9,95.5,152.9,3,0,1,6.51,1,3,14.36042255,121,246,150
02/09/2014,5,65,80,6000,200,50,0,0,0,26,0,88,81,38,0.3,1.2,0.6,SOUTHAMPTON_A_League,L 0-4,SOUTHAMPTON_A_League L 0-4,,297.2,5.7,9,439.3,9.2,14.6,746.8,7.8,33,96,30,368.4,3.8,11452.4,119.3,4184.5,80.5,126.8,4585.9,95.5,152.9,3,0,2,7.52,1,3,8.939221536,121,222,202
03/09/2014,5,66,60,3000,0,0,0,0,0,20,0,92,81,34,0.3,1.5,0.6,SOUTHAMPTON_A_League,L 0-4,SOUTHAMPTON_A_League L 0-4,,297.2,5.7,9,439.3,9.2,14.6,746.8,7.8,33,96,30,368.4,3.8,11452.4,119.3,4184.5,80.5,126.8,4585.9,95.5,152.9,3,0,3,5.21,2,6,16.74991506,121,222,209
