date,ID,Day,T_T_TIME,T_TOTAL_DISTANCE,T_HIGH_INTENSITY_DISTANCE,T_SPRINT_DISTANCE,T_PLAYER_LOAD,T_HEART_RATE_EXERTION,T_ACC_DEC_LOAD,T_PEAK_SPEED,T_HRE_PL_LOAD,T_VOLUME_STATUS,T_INTENSITY_STATUS,T_VOLUME_RATIO,T_INTENSITY_RATIO,T_MONOTONY_VOLUME,T_MONOTONY_INTENSITY,Game,Result,Game_and_Result,Scorers,G_HI_IP_m,G_HI_IP_m_pc,G_HI_IP_m_min,G_HI_OP_m,G_HI_OP_m_pc,G_HI_OP_m_min,G_HID_m,G_HID_m_min,G_IP_mins,G_MINS,G_OP_mins,G_SPR_m,G_SPR_m_min,G_TD_m,G_TD_m_min,G_TD_IP_m,G_TD_IP_m_pc,G_TD_IP_m_min,G_TD_OP_m,G_TD_OP_m_pc,G_TD_OP_m_min,matchPeriods,GameYN,NDs,sleep,muscleSoreness,pExertion,wellbeing,ACUTE_LOAD,CHRONIC_LOAD,SQUAD_LOAD,SQUAD_STAN_DEV
16/07/2014,15,17,0,0,0,0,0,0,0,0,0,83,173,40,0.2,1.4,1.1,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5.12,9,6,14.0885131,550,188,286,283
17/07/2014,15,18,90,6100,27,0,677,130,299,23,1.9,92,175,46,0.2,1.4,0.9,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5.27,3,5,12.15356475,528,212,266,268
18/07/2014,15,19,49,4126,39,0,428,73,224,23,1.7,98,176,38,0.1,1.4,0.7,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5.96,4,7,8.926282422,473,227,232,243
19/07/2014,15,20,0,0,0,0,0,0,0,0,0,98,176,28,0.1,1.4,0.7,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,6.56,7,8,12.98926566,473,227,232,243
20/07/2014,15,21,0,0,0,0,0,0,0,0,0,98,176,16,0,1,0.7,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5.7,6,8,9.833796019,371,227,178,191
21/07/2014,15,22,90,6500,250,100,650,140,300,28,2.2,98,140,26,0.1,1,0.7,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,7.54,8,5,12.24627097,371,250,181,177
22/07/2014,15,23,76,7102,81,7,570,97,371,24,1.7,96,95,28,0.2,1,0.6,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,5.96,5,6,12.75800022,332,271,194,185
23/07/2014,15,24,0,0,0,0,0,0,0,0,0,96,95,22,0.2,1,0.6,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,5.79,3,7,16.0823284,332,271,194,185
24/07/2014,15,25,0,0,0,0,0,0,0,0,0,82,73,25,0.2,0.8,0.6,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,6.17,3,7,13.66295757,235,271,194,194
25/07/2014,15,26,78,5083,133,28,529,78,245,27,1.5,77,59,37,0.3,0.8,0.7,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,5.76,2,1,14.291731,249,290,221,198
26/07/2014,15,27,35,3826,141,39,404,98,169,28,2.4,83,65,29,0.2,1,0.9,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,7.38,4,9,15.20218831,307,304,277,254
27/07/2014,15,28,0,0,0,0,0,0,0,0,0,72,43,19,0.3,1,0.9,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,5.06,7,2,12.02356837,307,304,277,254
28/07/2014,15,29,0,0,0,0,0,0,0,0,0,62,39,22,0.3,0.8,0.8,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,5.99,4,3,12.75016585,214,304,226,215
29/07/2014,15,30,0,0,0,0,0,0,0,0,0,50,29,27,0.4,0.6,0.6,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,7.23,2,8,17.62963729,133,304,207,180
30/07/2014,15,31,0,0,0,0,0,0,0,0,0,50,29,12,0.2,0.6,0.6,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,6.45,5,4,12.51587569,133,304,278,214
31/07/2014,15,32,0,0,0,0,0,0,0,0,0,40,28,0,0,0.6,0.6,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,6.6,6,9,15.23449846,133,304,233,160
01/08/2014,15,33,0,0,0,0,0,0,0,0,0,34,27,0,0,0.4,0.4,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,9.09,6,7,9.453099717,57,304,226,165
02/08/2014,15,34,0,0,0,0,0,0,0,0,0,34,27,0,0,0,0,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,6.82,4,9,12.90591552,0,304,228,169
03/08/2014,15,35,0,0,0,0,0,0,0,0,0,34,27,0,0,0,0,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,4.36,8,9,10.48593569,0,304,285,200
04/08/2014,15,36,0,0,0,0,0,0,0,0,0,24,16,0,0,0,0,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,5.36,5,5,14.17933652,0,283,309,199
05/08/2014,15,37,0,0,0,0,0,0,0,0,0,13,12,0,0,0,0,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,3.98,2,9,14.87841715,0,253,332,209
06/08/2014,15,38,30,2000,0,0,200,80,0,18,4,17,12,18,0,0.4,0,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,6.3,8,8,11.76806605,28,261,263,158
07/08/2014,15,39,30,2000,0,0,200,80,0,18,4,20,12,31,0,0.6,0,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,5.96,3,5,13.2035431,57,238,270,156
08/08/2014,15,40,86,4380,0,0,358,121,26,17,3.4,18,6,69,0,0.7,0,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,6.31,3,4,13.21040308,108,222,307,160
09/08/2014,15,41,46,4861,142,0,372,124,48,18,3.3,20,6,100,1,0.9,0.4,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,8.69,2,9,17.24869965,161,235,311,153
10/08/2014,15,42,0,0,0,0,0,0,0,0,0,20,6,100,1,0.9,0.4,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,6.68,1,5,14.23711913,161,210,253,128
11/08/2014,15,43,52,5269,488,14,506,154,164,24,3,28,28,89,1,1.2,0.5,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,5.94,2,6,10.73258628,233,204,234,113
12/08/2014,15,44,42,4298,264,120,434,140,124,25,3.2,35,39,82,1,1.7,0.7,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,6.43,7,9,11.8057953,295,190,239,106
13/08/2014,15,45,73,6017,58,0,580,139,186,22,2.4,44,42,71,1,1.8,0.7,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,5.7,5,2,10.55172546,350,211,332,144
14/08/2014,15,46,0,0,0,0,0,0,0,0,0,44,42,54,0.9,1.4,0.7,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,4.82,2,7,16.02749434,321,186,320,138
15/08/2014,15,47,67,6051,251,0,624,138,317,24,2.2,53,53,62,0.9,1.4,1,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,7.09,5,9,14.81638066,359,193,308,131
16/08/2014,15,48,60,4754,701,450,487,136,281,29,2.8,60,84,53,0.7,1.4,0.9,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,5.03,3,6,14.46903308,375,211,293,125
17/08/2014,15,49,0,0,0,0,0,0,0,0,0,60,84,42,0.5,1.4,0.9,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48,4.97,5,5,12.58570034,375,211,293,125
18/08/2014,15,50,50,4944,85,13,546,88,406,24,1.6,68,87,35,0.5,1.4,0.8,ASTON VILLA_A_League,D 0-0,ASTON VILLA_A_League D 0-0,,77.4,1.3,9.7,50.3,1.2,10.1,140.4,0,8,25,5,11.6,0,2982.4,0,1192.9,20.2,149.1,896.8,21.9,179.4,1,0,0,6.62,8,2,10.58001385,381,207,315,138
19/08/2014,15,51,69,5176,14,0,539,107,282,23,2,75,88,42,0.5,1.4,0.6,ASTON VILLA_A_League,D 0-0,ASTON VILLA_A_League D 0-0,,77.4,1.3,9.7,50.3,1.2,10.1,140.4,0,8,25,5,11.6,0,2982.4,0,1192.9,20.2,149.1,896.8,21.9,179.4,1,0,1,5.4,1,9,19.16870091,396,206,291,125
20/08/2014,15,52,0,0,0,0,0,0,0,0,0,72,88,31,0.4,1.1,0.6,ASTON VILLA_A_League,D 0-0,ASTON VILLA_A_League D 0-0,,77.4,1.3,9.7,50.3,1.2,10.1,140.4,0,8,25,5,11.6,0,2982.4,0,1192.9,20.2,149.1,896.8,21.9,179.4,1,0,2,7.03,3,9,17.36144224,313,206,196,94
21/08/2014,15,53,94,5951,586,403,639,146,422,30,2.3,78,114,31,0.3,1.4,0.8,ASTON VILLA_A_League,D 0-0,ASTON VILLA_A_League D 0-0,,77.4,1.3,9.7,50.3,1.2,10.1,140.4,0,8,25,5,11.6,0,2982.4,0,1192.9,20.2,149.1,896.8,21.9,179.4,1,0,3,7.03,4,6,13.30780739,405,229,275,127
22/08/2014,15,54,63,4669,18,0,499,99,204,22,2,79,115,40,0.3,1.4,0.7,ASTON VILLA_A_League,D 0-0,ASTON VILLA_A_League D 0-0,,77.4,1.3,9.7,50.3,1.2,10.1,140.4,0,8,25,5,11.6,0,2982.4,0,1192.9,20.2,149.1,896.8,21.9,179.4,1,0,4,5.99,7,3,11.58125591,387,228,249,120
23/08/2014,15,55,25,2982,140,12,0,0,0,29,0,76,115,37,0.3,1.4,0.6,ASTON VILLA_A_League,D 0-0,ASTON VILLA_A_League D 0-0,,77.4,1.3,9.7,50.3,1.2,10.1,140.4,0,8,25,5,11.6,0,2982.4,0,1192.9,20.2,149.1,896.8,21.9,179.4,1,1,5,7.4,1,6,15.61833985,317,213,204,100
24/08/2014,15,56,0,0,0,0,0,0,0,0,0,76,115,27,0.3,1.4,0.6,CRYSTAL PALACE_H_League,D 3-3,CRYSTAL PALACE_H_League D 3-3,Janmaat 37; Aarons 72; Williamson 87,252.4,4.1,9.7,107.3,2.8,6.7,367.5,4.6,26,80,16,127,1.6,8666.2,108.3,3734.7,61.2,143.6,2357.9,60.5,147.4,2,0,0,5.51,9,4,11.57602349,317,213,217,110
25/08/2014,15,57,68,4175,129,24,396,115,211,25,2.9,74,99,36,0.4,1.4,0.6,CRYSTAL PALACE_H_League,D 3-3,CRYSTAL PALACE_H_League D 3-3,Janmaat 37; Aarons 72; Williamson 87,252.4,4.1,9.7,107.3,2.8,6.7,367.5,4.6,26,80,16,127,1.6,8666.2,108.3,3734.7,61.2,143.6,2357.9,60.5,147.4,2,0,1,6.11,5,6,10.49925778,296,227,245,95
26/08/2014,15,58,68,8112,382,32,0,0,0,29,0,80,104,38,0.3,1.2,0.8,CRYSTAL PALACE_H_League,D 3-3,CRYSTAL PALACE_H_League D 3-3,Janmaat 37; Aarons 72; Williamson 87,252.4,4.1,9.7,107.3,2.8,6.7,367.5,4.6,26,80,16,127,1.6,8666.2,108.3,3734.7,61.2,143.6,2357.9,60.5,147.4,2,0,2,5.73,5,3,9.163149658,219,227,195,75
27/08/2014,15,59,0,0,0,0,0,0,0,0,0,71,101,33,0.3,1.2,0.8,CRYSTAL PALACE_H_League,D 3-3,CRYSTAL PALACE_H_League D 3-3,Janmaat 37; Aarons 72; Williamson 87,252.4,4.1,9.7,107.3,2.8,6.7,367.5,4.6,26,80,16,127,1.6,8666.2,108.3,3734.7,61.2,143.6,2357.9,60.5,147.4,2,0,3,7.51,3,5,19.18173507,219,227,208,86
28/08/2014,15,60,73,2573,0,0,266,89,89,19,3.3,75,101,30,0.2,1.1,0.7,CRYSTAL PALACE_H_League,D 3-3,CRYSTAL PALACE_H_League D 3-3,Janmaat 37; Aarons 72; Williamson 87,252.4,4.1,9.7,107.3,2.8,6.7,367.5,4.6,26,80,16,127,1.6,8666.2,108.3,3734.7,61.2,143.6,2357.9,60.5,147.4,2,0,4,6.37,6,1,13.21135973,165,237,191,89
29/08/2014,15,61,87,5886,10,7,458,88,145,27,1.9,75,91,42,0.3,1.1,0.7,CRYSTAL PALACE_H_League,D 3-3,CRYSTAL PALACE_H_League D 3-3,Janmaat 37; Aarons 72; Williamson 87,252.4,4.1,9.7,107.3,2.8,6.7,367.5,4.6,26,80,16,127,1.6,8666.2,108.3,3734.7,61.2,143.6,2357.9,60.5,147.4,2,0,5,6.83,7,7,13.83770551,160,253,202,89
30/08/2014,15,62,80,8666,368,127,0,0,0,29,0,81,76,47,0.4,1.2,0.7,CRYSTAL PALACE_H_League,D 3-3,CRYSTAL PALACE_H_League D 3-3,Janmaat 37; Aarons 72; Williamson 87,252.4,4.1,9.7,107.3,2.8,6.7,367.5,4.6,26,80,16,127,1.6,8666.2,108.3,3734.7,61.2,143.6,2357.9,60.5,147.4,2,1,6,5.11,9,4,10.93288055,160,253,214,96
31/08/2014,15,63,0,0,0,0,0,0,0,0,0,81,76,32,0.2,1.2,0.7,SOUTHAMPTON_A_League,L 0-4,SOUTHAMPTON_A_League L 0-4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6.96,4,5,15.60316365,160,253,201,88
01/09/2014,15,64,0,0,0,0,0,0,0,0,0,73,72,36,0.2,0.9,0.6,SOUTHAMPTON_A_League,L 0-4,SOUTHAMPTON_A_League L 0-4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,5.22,6,1,16.79168032,103,253,150,70
02/09/2014,15,65,92,3894,535,345,404,140,302,31,3.5,71,95,39,0.4,0.9,0.6,SOUTHAMPTON_A_League,L 0-4,SOUTHAMPTON_A_League L 0-4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,6.47,4,8,12.70510668,161,268,202,109
03/09/2014,15,66,0,0,0,0,0,0,0,0,0,71,95,27,0.4,0.9,0.6,SOUTHAMPTON_A_League,L 0-4,SOUTHAMPTON_A_League L 0-4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6.41,9,9,14.38932128,161,261,209,122
04/09/2014,15,67,0,0,0,0,0,0,0,0,0,62,70,10,0.3,0.7,0.6,SOUTHAMPTON_A_League,L 0-4,SOUTHAMPTON_A_League L 0-4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,6.36,8,4,8.54688616,123,253,187,139
05/09/2014,15,68,0,0,0,0,0,0,0,0,0,55,69,11,0.3,0.5,0.6,SOUTHAMPTON_A_League,L 0-4,SOUTHAMPTON_A_League L 0-4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,7.01,5,1,12.36842665,57,241,128,138
06/09/2014,15,69,0,0,0,0,0,0,0,0,0,50,63,12,0.4,0.4,0.4,SOUTHAMPTON_A_League,L 0-4,SOUTHAMPTON_A_League L 0-4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,7.09,4,1,12.6305407,57,227,115,128
07/09/2014,15,70,0,0,0,0,0,0,0,0,0,50,63,0,0,0.4,0.4,SOUTHAMPTON_A_League,L 0-4,SOUTHAMPTON_A_League L 0-4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,5.32,9,6,10.38949538,57,227,115,128
08/09/2014,15,71,0,0,0,0,0,0,0,0,0,44,57,0,0,0.4,0.4,SOUTHAMPTON_A_League,L 0-4,SOUTHAMPTON_A_League L 0-4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,8.34,3,1,16.15692187,57,209,151,168
09/09/2014,15,72,0,0,0,0,0,0,0,0,0,32,40,0,0,0,0,SOUTHAMPTON_A_League,L 0-4,SOUTHAMPTON_A_League L 0-4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,6.3,5,2,13.13513503,0,194,142,169
10/09/2014,15,73,0,0,0,0,0,0,0,0,0,32,40,0,0,0,0,SOUTHAMPTON_A_League,L 0-4,SOUTHAMPTON_A_League L 0-4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,6.33,7,3,11.6581769,0,173,122,146
11/09/2014,15,74,0,0,0,0,0,0,0,0,0,28,40,0,0,0,0,SOUTHAMPTON_A_League,L 0-4,SOUTHAMPTON_A_League L 0-4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,6.09,6,3,11.84448059,0,173,141,140
12/09/2014,15,75,0,0,0,0,0,0,0,0,0,19,40,0,0,0,0,SOUTHAMPTON_A_League,L 0-4,SOUTHAMPTON_A_League L 0-4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,6.96,4,7,13.60651369,0,151,180,158
13/09/2014,15,76,0,0,0,0,0,0,0,0,0,6,24,0,0,0,0,SOUTHAMPTON_A_League,L 0-4,SOUTHAMPTON_A_League L 0-4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,13,5.8,8,2,8.169747739,0,133,184,163
14/09/2014,15,77,0,0,0,0,0,0,0,0,0,6,24,0,0,0,0,HULL CITY_H_League,D 2-2,HULL CITY_H_League D 2-2,"Cisse 72, 86",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6.35,2,4,13.00663583,0,133,184,163
15/09/2014,15,78,0,0,0,0,0,0,0,0,0,6,24,0,0,0,0,HULL CITY_H_League,D 2-2,HULL CITY_H_League D 2-2,"Cisse 72, 86",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,4.93,3,4,13.92948555,0,114,170,147
