date,ID,Day,T_T_TIME,T_TOTAL_DISTANCE,T_HIGH_INTENSITY_DISTANCE,T_SPRINT_DISTANCE,T_PLAYER_LOAD,T_HEART_RATE_EXERTION,T_ACC_DEC_LOAD,T_PEAK_SPEED,T_HRE_PL_LOAD,T_VOLUME_STATUS,T_INTENSITY_STATUS,T_VOLUME_RATIO,T_INTENSITY_RATIO,T_MONOTONY_VOLUME,T_MONOTONY_INTENSITY,Game,Result,Game_and_Result,Scorers,G_HI_IP_m,G_HI_IP_m_pc,G_HI_IP_m_min,G_HI_OP_m,G_HI_OP_m_pc,G_HI_OP_m_min,G_HID_m,G_HID_m_min,G_IP_mins,G_MINS,G_OP_mins,G_SPR_m,G_SPR_m_min,G_TD_m,G_TD_m_min,G_TD_IP_m,G_TD_IP_m_pc,G_TD_IP_m_min,G_TD_OP_m,G_TD_OP_m_pc,G_TD_OP_m_min,matchPeriods,GameYN,NDs,sleep,muscleSoreness,pExertion,wellbeing,ACUTE_LOAD,CHRONIC_LOAD,SQUAD_LOAD
10/07/2014,11,11,94,7601,645,439,813,198,589,28,2.4,23,48,100,0,0.6,0.6,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,243,5.1,11,476.1,9.2,18.3,749,10.1,22,74,26,374.2,5.1,8206.1,110.9,2865.2,59.7,130.2,3497.3,67.3,134.5,0,0,10,5.82,4,8,14.98830745,226,56,188
11/07/2014,11,12,87,7386,421,104,844,178,389,27,2.1,34,60,100,0,0.8,0.7,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,243,5.1,11,476.1,9.2,18.3,749,10.1,22,74,26,374.2,5.1,8206.1,110.9,2865.2,59.7,130.2,3497.3,67.3,134.5,0,0,11,5.75,7,5,10.65703448,347,86,252
12/07/2014,11,13,0,0,0,0,0,0,0,0,0,34,60,100,0,0.8,0.7,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,243,5.1,11,476.1,9.2,18.3,749,10.1,22,74,26,374.2,5.1,8206.1,110.9,2865.2,59.7,130.2,3497.3,67.3,134.5,0,0,12,7.9,3,9,12.28628426,347,86,252
13/07/2014,11,14,79,7445,500,291,783,145,617,31,1.9,45,74,75,0.6,1.1,0.9,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,243,5.1,11,476.1,9.2,18.3,749,10.1,22,74,26,374.2,5.1,8206.1,110.9,2865.2,59.7,130.2,3497.3,67.3,134.5,0,0,13,5.31,9,4,12.23992114,459,114,306
14/07/2014,11,15,67,5784,71,11,521,118,282,25,2.3,53,76,79,0.6,1.4,1,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,243,5.1,11,476.1,9.2,18.3,749,10.1,22,74,26,374.2,5.1,8206.1,110.9,2865.2,59.7,130.2,3497.3,67.3,134.5,0,0,14,4.01,6,1,13.313735,533,133,302
15/07/2014,11,16,45,4742,298,117,548,93,255,30,1.7,60,84,63,0.4,1.4,1.1,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,243,5.1,11,476.1,9.2,18.3,749,10.1,22,74,26,374.2,5.1,8206.1,110.9,2865.2,59.7,130.2,3497.3,67.3,134.5,0,0,15,5.06,2,3,14.73326406,501,152,293
16/07/2014,11,17,0,0,0,0,0,0,0,0,0,60,84,44,0.3,1.4,1.1,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,243,5.1,11,476.1,9.2,18.3,749,10.1,22,74,26,374.2,5.1,8206.1,110.9,2865.2,59.7,130.2,3497.3,67.3,134.5,0,0,16,5.59,6,2,16.78777173,501,152,286
17/07/2014,11,18,90,5681,423,199,675,160,441,30,2.4,69,96,51,0.4,1.4,1.1,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,243,5.1,11,476.1,9.2,18.3,749,10.1,22,74,26,374.2,5.1,8206.1,110.9,2865.2,59.7,130.2,3497.3,67.3,134.5,0,0,17,8.16,1,6,14.58670025,481,177,266
18/07/2014,11,19,49,3739,0,0,464,64,194,21,1.4,75,96,40,0.2,1.3,0.8,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,243,5.1,11,476.1,9.2,18.3,749,10.1,22,74,26,374.2,5.1,8206.1,110.9,2865.2,59.7,130.2,3497.3,67.3,134.5,0,0,18,7.97,3,1,15.9940259,427,193,232
19/07/2014,11,20,0,0,0,0,0,0,0,0,0,75,96,28,0.2,1.3,0.8,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,243,5.1,11,476.1,9.2,18.3,749,10.1,22,74,26,374.2,5.1,8206.1,110.9,2865.2,59.7,130.2,3497.3,67.3,134.5,0,0,19,5.3,9,8,12.20384175,427,193,232
20/07/2014,11,21,0,0,0,0,0,0,0,0,0,75,96,19,0.1,1,0.6,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,243,5.1,11,476.1,9.2,18.3,749,10.1,22,74,26,374.2,5.1,8206.1,110.9,2865.2,59.7,130.2,3497.3,67.3,134.5,0,0,20,6.48,8,3,11.38899963,315,193,178
21/07/2014,11,22,90,6500,250,100,650,140,300,28,2.2,84,103,28,0.2,1,0.8,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,243,5.1,11,476.1,9.2,18.3,749,10.1,22,74,26,374.2,5.1,8206.1,110.9,2865.2,59.7,130.2,3497.3,67.3,134.5,0,0,21,7.83,3,6,16.85051322,333,216,181
22/07/2014,11,23,76,8604,133,69,874,97,385,28,1.1,86,77,33,0.1,1,0.7,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,243,5.1,11,476.1,9.2,18.3,749,10.1,22,74,26,374.2,5.1,8206.1,110.9,2865.2,59.7,130.2,3497.3,67.3,134.5,0,0,22,5.78,6,4,15.75518628,380,248,194
23/07/2014,11,24,0,0,0,0,0,0,0,0,0,86,77,26,0.1,1,0.7,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,243,5.1,11,476.1,9.2,18.3,749,10.1,22,74,26,374.2,5.1,8206.1,110.9,2865.2,59.7,130.2,3497.3,67.3,134.5,0,0,23,5.94,8,5,12.14723056,380,248,194
24/07/2014,11,25,83,7009,191,45,741,83,571,25,1.1,85,65,39,0.3,1,0.8,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,243,5.1,11,476.1,9.2,18.3,749,10.1,22,74,26,374.2,5.1,8206.1,110.9,2865.2,59.7,130.2,3497.3,67.3,134.5,0,0,24,6.13,5,5,12.36022955,389,274,194
25/07/2014,11,26,78,4146,142,66,495,78,245,28,1.6,80,57,49,0.4,1,1,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,243,5.1,11,476.1,9.2,18.3,749,10.1,22,74,26,374.2,5.1,8206.1,110.9,2865.2,59.7,130.2,3497.3,67.3,134.5,0,0,25,7.02,7,2,14.20075089,394,292,221
26/07/2014,11,27,70,8990,446,216,909,98,443,31,1.1,93,69,46,0.4,1.3,1.1,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,243,5.1,11,476.1,9.2,18.3,749,10.1,22,74,26,374.2,5.1,8206.1,110.9,2865.2,59.7,130.2,3497.3,67.3,134.5,0,0,26,5.54,1,7,13.93308148,524,324,277
27/07/2014,11,28,0,0,0,0,0,0,0,0,0,82,55,36,0.4,1.3,1.1,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,243,5.1,11,476.1,9.2,18.3,749,10.1,22,74,26,374.2,5.1,8206.1,110.9,2865.2,59.7,130.2,3497.3,67.3,134.5,0,0,27,6.03,7,5,10.86358214,524,324,277
28/07/2014,11,29,0,0,0,0,0,0,0,0,0,74,53,41,0.4,1,0.8,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,243,5.1,11,476.1,9.2,18.3,749,10.1,22,74,26,374.2,5.1,8206.1,110.9,2865.2,59.7,130.2,3497.3,67.3,134.5,0,0,28,4.05,1,7,15.28110208,431,324,226
29/07/2014,11,30,87,4521,181,69,532,88,255,27,1.6,73,50,36,0.4,1,0.8,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,243,5.1,11,476.1,9.2,18.3,749,10.1,22,74,26,374.2,5.1,8206.1,110.9,2865.2,59.7,130.2,3497.3,67.3,134.5,0,0,29,5.4,1,8,14.51990692,382,343,207
30/07/2014,11,31,81,5438,317,113,676,82,523,28,1.2,81,59,35,0.5,1.3,1.1,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,243,5.1,11,476.1,9.2,18.3,749,10.1,22,74,26,374.2,5.1,8206.1,110.9,2865.2,59.7,130.2,3497.3,67.3,134.5,0,0,30,4.1,1,9,17.50308734,479,367,278
31/07/2014,11,32,0,0,0,0,0,0,0,0,0,73,47,20,0.3,1,0.9,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,243,5.1,11,476.1,9.2,18.3,749,10.1,22,74,26,374.2,5.1,8206.1,110.9,2865.2,59.7,130.2,3497.3,67.3,134.5,0,0,31,6.59,6,1,14.13812813,373,367,233
01/08/2014,11,33,71,4003,74,33,468,71,233,30,1.5,73,49,28,0.3,0.9,0.8,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,243,5.1,11,476.1,9.2,18.3,749,10.1,22,74,26,374.2,5.1,8206.1,110.9,2865.2,59.7,130.2,3497.3,67.3,134.5,0,0,32,6.81,6,5,12.01645111,369,384,226
02/08/2014,11,34,45,5625,180,90,563,0,225,28,0,82,54,36,0.4,1,0.9,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,243,5.1,11,476.1,9.2,18.3,749,10.1,22,74,26,374.2,5.1,8206.1,110.9,2865.2,59.7,130.2,3497.3,67.3,134.5,0,0,33,6.45,3,2,12.9148437,319,404,228
03/08/2014,11,35,57,7125,228,114,713,0,285,28,0,92,60,36,0.4,1.4,1.2,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,243,5.1,11,476.1,9.2,18.3,749,10.1,22,74,26,374.2,5.1,8206.1,110.9,2865.2,59.7,130.2,3497.3,67.3,134.5,0,0,34,6.04,5,6,14.83742713,421,430,285
04/08/2014,11,36,0,0,0,0,0,0,0,0,0,83,53,30,0.3,1.4,1.2,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,243,5.1,11,476.1,9.2,18.3,749,10.1,22,74,26,374.2,5.1,8206.1,110.9,2865.2,59.7,130.2,3497.3,67.3,134.5,0,0,35,4.78,2,6,18.40884837,421,430,309
05/08/2014,11,37,57,5747,431,265,664,95,361,30,1.4,78,62,43,0.4,1.4,1.1,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,243,5.1,11,476.1,9.2,18.3,749,10.1,22,74,26,374.2,5.1,8206.1,110.9,2865.2,59.7,130.2,3497.3,67.3,134.5,0,0,36,7.06,5,4,17.27503555,440,426,332
06/08/2014,11,38,0,0,0,0,0,0,0,0,0,78,62,35,0.4,1,0.8,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,243,5.1,11,476.1,9.2,18.3,749,10.1,22,74,26,374.2,5.1,8206.1,110.9,2865.2,59.7,130.2,3497.3,67.3,134.5,0,0,37,7.17,4,3,15.34077482,344,426,263
07/08/2014,11,39,0,0,0,0,0,0,0,0,0,68,56,28,0.3,1,0.8,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,243,5.1,11,476.1,9.2,18.3,749,10.1,22,74,26,374.2,5.1,8206.1,110.9,2865.2,59.7,130.2,3497.3,67.3,134.5,0,0,38,7.09,4,8,13.59663992,344,397,270
08/08/2014,11,40,86,5288,230,79,665,87,492,26,1.3,70,59,24,0.3,1.1,0.9,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,243,5.1,11,476.1,9.2,18.3,749,10.1,22,74,26,374.2,5.1,8206.1,110.9,2865.2,59.7,130.2,3497.3,67.3,134.5,0,0,39,6.54,5,7,11.55071829,372,390,307
09/08/2014,11,41,74,4199,158,58,490,74,0,30,1.5,63,51,36,0.5,1,0.9,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,243,5.1,11,476.1,9.2,18.3,749,10.1,22,74,26,374.2,5.1,8206.1,110.9,2865.2,59.7,130.2,3497.3,67.3,134.5,0,0,40,5.01,4,7,11.20178216,361,408,311
10/08/2014,11,42,45,5146,397,154,0,0,0,31,0,70,62,31,0.4,1.1,0.9,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,243,5.1,11,476.1,9.2,18.3,749,10.1,22,74,26,374.2,5.1,8206.1,110.9,2865.2,59.7,130.2,3497.3,67.3,134.5,0,0,41,6.69,7,1,12.17927536,259,380,253
11/08/2014,11,43,0,0,0,0,0,0,0,0,0,70,62,31,0.4,1.1,0.9,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,243,5.1,11,476.1,9.2,18.3,749,10.1,22,74,26,374.2,5.1,8206.1,110.9,2865.2,59.7,130.2,3497.3,67.3,134.5,0,0,42,4.84,7,7,9.603794409,259,361,234
12/08/2014,11,44,80,4529,23,0,586,81,167,22,1.4,70,58,41,0.4,1.1,0.7,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,243,5.1,11,476.1,9.2,18.3,749,10.1,22,74,26,374.2,5.1,8206.1,110.9,2865.2,59.7,130.2,3497.3,67.3,134.5,0,0,43,7.24,7,2,10.12991322,248,363,239
13/08/2014,11,45,96,6415,358,164,852,178,564,29,2.1,72,59,42,0.5,1.4,1,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,243,5.1,11,476.1,9.2,18.3,749,10.1,22,74,26,374.2,5.1,8206.1,110.9,2865.2,59.7,130.2,3497.3,67.3,134.5,0,0,44,6.32,9,3,8.352689144,370,393,332
14/08/2014,11,46,0,0,0,0,0,0,0,0,0,72,59,33,0.4,1.4,1,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,243,5.1,11,476.1,9.2,18.3,749,10.1,22,74,26,374.2,5.1,8206.1,110.9,2865.2,59.7,130.2,3497.3,67.3,134.5,0,0,45,4.87,4,3,13.05064955,370,369,320
15/08/2014,11,47,81,4540,136,76,535,109,266,26,2,73,60,32,0.2,1.4,0.9,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,243,5.1,11,476.1,9.2,18.3,749,10.1,22,74,26,374.2,5.1,8206.1,110.9,2865.2,59.7,130.2,3497.3,67.3,134.5,0,0,46,7.32,3,7,11.64197061,351,371,308
16/08/2014,11,48,62,3608,119,26,403,82,250,25,2,70,59,41,0.3,1.4,0.9,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,243,5.1,11,476.1,9.2,18.3,749,10.1,22,74,26,374.2,5.1,8206.1,110.9,2865.2,59.7,130.2,3497.3,67.3,134.5,0,0,47,5.62,1,4,15.0780619,339,386,293
17/08/2014,11,49,74,8206,749,374,0,0,0,32,0,71,73,48,0.5,1.3,0.7,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,243,5.1,11,476.1,9.2,18.3,749,10.1,22,74,26,374.2,5.1,8206.1,110.9,2865.2,59.7,130.2,3497.3,67.3,134.5,0,1,48,6.26,9,8,14.805976,339,386,293
18/08/2014,11,50,0,0,0,0,0,0,0,0,0,71,73,34,0.4,1.3,0.7,ASTON VILLA_A_League,D 0-0,ASTON VILLA_A_League D 0-0,,296.2,5,9.3,370.5,9,16.8,688.2,7.2,32,95,22,335.2,3.5,9942.2,104.7,3932.6,66.7,122.9,3174.3,77.4,144.3,1,0,0,5.06,2,3,15.2753594,339,363,315
19/08/2014,11,51,69,4617,41,9,520,102,253,24,2,69,62,45,0.5,1.3,0.7,ASTON VILLA_A_League,D 0-0,ASTON VILLA_A_League D 0-0,,296.2,5,9.3,370.5,9,16.8,688.2,7.2,32,95,22,335.2,3.5,9942.2,104.7,3932.6,66.7,122.9,3174.3,77.4,144.3,1,0,1,5.34,2,6,13.26464126,330,350,291
20/08/2014,11,52,0,0,0,0,0,0,0,0,0,69,62,35,0.4,1,0.6,ASTON VILLA_A_League,D 0-0,ASTON VILLA_A_League D 0-0,,296.2,5,9.3,370.5,9,16.8,688.2,7.2,32,95,22,335.2,3.5,9942.2,104.7,3932.6,66.7,122.9,3174.3,77.4,144.3,1,0,2,5.18,3,6,10.99741444,208,350,196
21/08/2014,11,53,94,5437,321,161,573,134,356,30,2.3,78,71,35,0.4,1.3,0.7,ASTON VILLA_A_League,D 0-0,ASTON VILLA_A_League D 0-0,,296.2,5,9.3,370.5,9,16.8,688.2,7.2,32,95,22,335.2,3.5,9942.2,104.7,3932.6,66.7,122.9,3174.3,77.4,144.3,1,0,3,5.89,1,5,14.2409787,290,344,275
22/08/2014,11,54,63,2854,35,14,326,81,179,26,2.5,74,66,26,0.2,1.2,0.7,ASTON VILLA_A_League,D 0-0,ASTON VILLA_A_League D 0-0,,296.2,5,9.3,370.5,9,16.8,688.2,7.2,32,95,22,335.2,3.5,9942.2,104.7,3932.6,66.7,122.9,3174.3,77.4,144.3,1,0,4,7.17,2,6,14.17944317,260,338,249
23/08/2014,11,55,95,9942,688,335,0,0,0,33,0,82,81,41,0.4,1.2,0.8,ASTON VILLA_A_League,D 0-0,ASTON VILLA_A_League D 0-0,,296.2,5,9.3,370.5,9,16.8,688.2,7.2,32,95,22,335.2,3.5,9942.2,104.7,3932.6,66.7,122.9,3174.3,77.4,144.3,1,1,5,7.14,2,6,15.1167801,202,305,204
24/08/2014,11,56,0,0,0,0,0,0,0,0,0,75,70,36,0.4,0.9,0.6,CRYSTAL PALACE_H_League,D 3-3,CRYSTAL PALACE_H_League D 3-3,Janmaat 37; Aarons 72; Williamson 87,201.4,3.3,9.2,142,3.6,10.1,353.9,0,22,68,14,180.3,0,7440.3,0,3065.6,50.3,139.3,2010,51.5,143.6,2,0,0,7.21,8,6,11.59538178,202,305,217
25/08/2014,11,57,68,3209,37,0,383,88,190,23,2.3,80,71,40,0.4,1.1,0.6,CRYSTAL PALACE_H_League,D 3-3,CRYSTAL PALACE_H_League D 3-3,Janmaat 37; Aarons 72; Williamson 87,201.4,3.3,9.2,142,3.6,10.1,353.9,0,22,68,14,180.3,0,7440.3,0,3065.6,50.3,139.3,2010,51.5,143.6,2,0,1,5.8,5,5,14.05878351,257,319,245
26/08/2014,11,58,25,1539,543,271,0,0,0,30,0,75,85,35,0.4,0.9,0.8,CRYSTAL PALACE_H_League,D 3-3,CRYSTAL PALACE_H_League D 3-3,Janmaat 37; Aarons 72; Williamson 87,201.4,3.3,9.2,142,3.6,10.1,353.9,0,22,68,14,180.3,0,7440.3,0,3065.6,50.3,139.3,2010,51.5,143.6,2,0,2,5.77,1,6,15.17864738,183,300,195
27/08/2014,11,59,0,0,0,0,0,0,0,0,0,66,75,33,0.5,0.9,0.8,CRYSTAL PALACE_H_League,D 3-3,CRYSTAL PALACE_H_League D 3-3,Janmaat 37; Aarons 72; Williamson 87,201.4,3.3,9.2,142,3.6,10.1,353.9,0,22,68,14,180.3,0,7440.3,0,3065.6,50.3,139.3,2010,51.5,143.6,2,0,3,5.83,7,5,12.03479287,183,276,208
28/08/2014,11,60,73,4347,52,17,519,100,281,25,1.9,72,77,19,0.2,0.9,0.7,CRYSTAL PALACE_H_League,D 3-3,CRYSTAL PALACE_H_League D 3-3,Janmaat 37; Aarons 72; Williamson 87,201.4,3.3,9.2,142,3.6,10.1,353.9,0,22,68,14,180.3,0,7440.3,0,3065.6,50.3,139.3,2010,51.5,143.6,2,0,4,5.78,1,4,14.48226077,175,295,191
29/08/2014,11,61,87,4823,0,0,430,88,69,19,2,72,73,29,0.2,1,0.6,CRYSTAL PALACE_H_League,D 3-3,CRYSTAL PALACE_H_League D 3-3,Janmaat 37; Aarons 72; Williamson 87,201.4,3.3,9.2,142,3.6,10.1,353.9,0,22,68,14,180.3,0,7440.3,0,3065.6,50.3,139.3,2010,51.5,143.6,2,0,5,7.43,6,1,11.43294083,190,293,202
30/08/2014,11,62,68,7440,354,180,0,0,0,31,0,78,80,35,0.3,1.1,0.6,CRYSTAL PALACE_H_League,D 3-3,CRYSTAL PALACE_H_League D 3-3,Janmaat 37; Aarons 72; Williamson 87,201.4,3.3,9.2,142,3.6,10.1,353.9,0,22,68,14,180.3,0,7440.3,0,3065.6,50.3,139.3,2010,51.5,143.6,2,1,6,6.77,2,9,13.96473224,190,273,214
31/08/2014,11,63,0,0,0,0,0,0,0,0,0,66,58,38,0.2,1.1,0.6,SOUTHAMPTON_A_League,L 0-4,SOUTHAMPTON_A_League L 0-4,,232.5,4.5,7,370.4,7.7,12.3,602.9,6.3,33,96,30,293.2,3.1,10353.5,107.8,4208.9,80.9,127.5,3783.1,78.8,126.1,3,0,0,6.17,3,2,14.19862178,190,248,201
01/09/2014,11,64,0,0,0,0,0,0,0,0,0,66,58,38,0.2,0.9,0.6,SOUTHAMPTON_A_League,L 0-4,SOUTHAMPTON_A_League L 0-4,,232.5,4.5,7,370.4,7.7,12.3,602.9,6.3,33,96,30,293.2,3.1,10353.5,107.8,4208.9,80.9,127.5,3783.1,78.8,126.1,3,0,1,5.85,6,5,13.14453987,135,248,150
02/09/2014,11,65,92,5083,581,301,638,93,591,29,1.5,67,74,39,0.4,1,0.6,SOUTHAMPTON_A_League,L 0-4,SOUTHAMPTON_A_League L 0-4,,232.5,4.5,7,370.4,7.7,12.3,602.9,6.3,33,96,30,293.2,3.1,10353.5,107.8,4208.9,80.9,127.5,3783.1,78.8,126.1,3,0,2,6.52,7,2,11.44417636,226,247,202
03/09/2014,11,66,60,3000,0,0,300,100,50,16,3.3,71,74,33,0.4,1.3,0.6,SOUTHAMPTON_A_League,L 0-4,SOUTHAMPTON_A_League L 0-4,,232.5,4.5,7,370.4,7.7,12.3,602.9,6.3,33,96,30,293.2,3.1,10353.5,107.8,4208.9,80.9,127.5,3783.1,78.8,126.1,3,0,3,7.29,6,6,12.79448015,269,257,209
04/09/2014,11,67,80,4710,193,114,617,81,383,31,1.3,70,70,27,0.3,1.3,0.7,SOUTHAMPTON_A_League,L 0-4,SOUTHAMPTON_A_League L 0-4,,232.5,4.5,7,370.4,7.7,12.3,602.9,6.3,33,96,30,293.2,3.1,10353.5,107.8,4208.9,80.9,127.5,3783.1,78.8,126.1,3,0,4,4.94,3,9,12.73991102,283,279,187
