date,ID,Day,T_T_TIME,T_TOTAL_DISTANCE,T_HIGH_INTENSITY_DISTANCE,T_SPRINT_DISTANCE,T_PLAYER_LOAD,T_HEART_RATE_EXERTION,T_ACC_DEC_LOAD,T_PEAK_SPEED,T_HRE_PL_LOAD,T_VOLUME_STATUS,T_INTENSITY_STATUS,T_VOLUME_RATIO,T_INTENSITY_RATIO,T_MONOTONY_VOLUME,T_MONOTONY_INTENSITY,Game,Result,Game_and_Result,Scorers,G_HI_IP_m,G_HI_IP_m_pc,G_HI_IP_m_min,G_HI_OP_m,G_HI_OP_m_pc,G_HI_OP_m_min,G_HID_m,G_HID_m_min,G_IP_mins,G_MINS,G_OP_mins,G_SPR_m,G_SPR_m_min,G_TD_m,G_TD_m_min,G_TD_IP_m,G_TD_IP_m_pc,G_TD_IP_m_min,G_TD_OP_m,G_TD_OP_m_pc,G_TD_OP_m_min,matchPeriods,GameYN,NDs,sleep,muscleSoreness,pExertion,wellbeing,ACUTE_LOAD,CHRONIC_LOAD,SQUAD_LOAD,SQUAD_STAN_DEV
03/08/2014,12,35,33,4125,132,66,413,0,165,28,0,6,6,100,1,0.4,0.4,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,5.87,5,2,13.44660973,59,14,285,200
04/08/2014,12,36,59,3789,10,0,416,60,202,22,1.4,12,7,100,1,0.6,0.4,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,6.3,5,7,16.34984548,118,29,309,199
05/08/2014,12,37,57,6929,133,36,739,95,247,28,1.3,22,13,100,1,0.8,0.6,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,5.56,3,4,13.27211212,224,56,332,209
06/08/2014,12,38,0,0,0,0,0,0,0,0,0,22,13,100,1,0.8,0.6,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,4.68,5,5,14.65373998,224,56,263,158
07/08/2014,12,39,0,0,0,0,0,0,0,0,0,22,13,100,1,0.8,0.6,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,5.04,4,3,13.28769055,224,56,270,156
08/08/2014,12,40,86,6225,181,26,680,87,553,24,1.3,32,22,80,0.7,1,0.8,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,5.89,5,6,14.97765292,321,80,307,160
09/08/2014,12,41,74,5961,54,37,589,74,0,27,1.3,41,24,71,0.7,1.3,1,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,6.57,8,1,13.43366414,405,101,311,153
10/08/2014,12,42,16,2178,161,67,0,0,0,30,0,44,32,49,0.6,1.2,1,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,6.7,7,5,12.54575132,346,101,253,128
11/08/2014,12,43,0,0,0,0,0,0,0,0,0,44,32,49,0.6,0.9,0.9,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,5.38,1,5,15.29380118,286,101,234,113
12/08/2014,12,44,80,6192,52,0,679,81,255,23,1.2,54,34,58,0.6,1,0.8,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,5.64,8,4,13.85397046,278,125,239,106
13/08/2014,12,45,96,6773,379,161,761,165,573,27,2.2,64,52,50,0.6,1.3,0.9,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,4.72,3,1,14.14499994,387,152,332,144
14/08/2014,12,46,0,0,0,0,0,0,0,0,0,64,52,36,0.5,1.3,0.9,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,4.79,1,2,18.26579735,387,152,320,138
15/08/2014,12,47,81,6299,31,0,682,149,345,22,2.2,73,54,40,0.4,1.3,0.7,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,5.88,1,1,15.52747297,387,177,308,131
16/08/2014,12,48,62,4075,122,49,408,94,197,25,2.3,80,60,44,0.5,1.2,0.8,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,6.43,2,5,15.76801689,361,191,293,125
17/08/2014,12,49,0,0,0,0,0,0,0,0,0,73,53,35,0.5,1,0.6,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48,7.5,8,8,13.2790534,361,191,293,125
18/08/2014,12,50,90,11000,600,300,1000,250,450,30,2.5,84,82,38,0.4,1.2,0.7,ASTON VILLA_A_League,D 0-0,ASTON VILLA_A_League D 0-0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.22,9,8,13.81234265,504,227,315,138
19/08/2014,12,51,0,0,0,0,0,0,0,0,0,74,75,44,0.5,0.9,0.7,ASTON VILLA_A_League,D 0-0,ASTON VILLA_A_League D 0-0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5.49,7,6,11.16570939,407,227,291,125
20/08/2014,12,52,0,0,0,0,0,0,0,0,0,74,75,31,0.5,0.7,0.5,ASTON VILLA_A_League,D 0-0,ASTON VILLA_A_League D 0-0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,7.35,3,4,12.07765759,298,227,196,94
21/08/2014,12,53,94,6765,686,397,661,173,494,29,2.6,84,108,32,0.6,0.9,0.7,ASTON VILLA_A_League,D 0-0,ASTON VILLA_A_League D 0-0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,6,3,7,15.32354536,393,251,275,127
22/08/2014,12,54,63,4544,15,0,508,123,264,23,2.4,81,100,41,0.6,0.9,0.7,ASTON VILLA_A_League,D 0-0,ASTON VILLA_A_League D 0-0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,6.92,7,1,10.27289989,368,269,249,120
23/08/2014,12,55,0,0,0,0,0,0,0,0,0,72,97,24,0.3,0.7,0.6,ASTON VILLA_A_League,D 0-0,ASTON VILLA_A_League D 0-0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,6.92,7,8,11.32130791,309,269,204,100
24/08/2014,12,56,47,3789,44,0,417,124,173,23,3,75,92,31,0.4,0.9,0.6,CRYSTAL PALACE_H_League,D 3-3,CRYSTAL PALACE_H_League D 3-3,Janmaat 37; Aarons 72; Williamson 87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5.66,9,3,14.366005,369,284,217,110
25/08/2014,12,57,68,3141,55,6,331,92,196,24,2.8,80,94,35,0.4,1,0.5,CRYSTAL PALACE_H_League,D 3-3,CRYSTAL PALACE_H_League D 3-3,Janmaat 37; Aarons 72; Williamson 87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,7.63,9,1,18.70265824,273,295,245,95
26/08/2014,12,58,20,1000,500,250,0,0,0,30,0,72,116,26,0.3,1.1,0.7,CRYSTAL PALACE_H_League,D 3-3,CRYSTAL PALACE_H_League D 3-3,Janmaat 37; Aarons 72; Williamson 87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,5.55,3,7,12.63220374,273,295,195,75
27/08/2014,12,59,74,3670,321,148,429,111,283,28,2.6,67,113,26,0.4,1.5,0.8,CRYSTAL PALACE_H_League,D 3-3,CRYSTAL PALACE_H_League D 3-3,Janmaat 37; Aarons 72; Williamson 87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,5.85,8,6,11.29614959,335,311,208,86
28/08/2014,12,60,73,5436,21,0,600,94,311,22,1.6,75,114,34,0.4,1.6,0.7,CRYSTAL PALACE_H_League,D 3-3,CRYSTAL PALACE_H_League D 3-3,Janmaat 37; Aarons 72; Williamson 87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,6.55,9,7,7.897954083,326,332,191,89
29/08/2014,12,61,87,5216,8,0,590,88,153,22,1.5,74,113,38,0.4,1.6,0.7,CRYSTAL PALACE_H_League,D 3-3,CRYSTAL PALACE_H_League D 3-3,Janmaat 37; Aarons 72; Williamson 87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,6.98,1,3,13.02090529,338,353,202,89
30/08/2014,12,62,0,0,0,0,0,0,0,0,0,68,107,34,0.4,1.6,0.7,CRYSTAL PALACE_H_League,D 3-3,CRYSTAL PALACE_H_League D 3-3,Janmaat 37; Aarons 72; Williamson 87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,5.42,9,7,12.20356554,338,353,214,96
31/08/2014,12,63,0,0,0,0,0,0,0,0,0,68,107,32,0.2,1.1,0.6,SOUTHAMPTON_A_League,L 0-4,SOUTHAMPTON_A_League L 0-4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6.36,9,3,11.07364963,278,338,201,88
01/09/2014,12,64,0,0,0,0,0,0,0,0,0,51,79,32,0,0.9,0.6,SOUTHAMPTON_A_League,L 0-4,SOUTHAMPTON_A_League L 0-4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,5.98,8,5,14.97333724,231,324,150,70
02/09/2014,12,65,92,6082,496,222,660,150,479,28,2.3,60,102,28,0.2,1,0.6,SOUTHAMPTON_A_League,L 0-4,SOUTHAMPTON_A_League L 0-4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,3.72,6,5,10.05189249,325,321,202,109
03/09/2014,12,66,60,3000,0,0,300,100,50,16,3.3,65,102,21,0.2,1,0.4,SOUTHAMPTON_A_League,L 0-4,SOUTHAMPTON_A_League L 0-4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6.28,6,7,11.45003153,307,331,209,122
04/09/2014,12,67,80,4710,193,114,617,81,383,31,1.3,61,79,34,0.4,1,0.5,SOUTHAMPTON_A_League,L 0-4,SOUTHAMPTON_A_League L 0-4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4.96,1,5,18.84491019,309,354,187,139
05/09/2014,12,68,0,0,0,0,0,0,0,0,0,55,78,38,0.4,0.8,0.5,SOUTHAMPTON_A_League,L 0-4,SOUTHAMPTON_A_League L 0-4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,5.24,7,7,11.40877384,225,329,128,138
06/09/2014,12,69,0,0,0,0,0,0,0,0,0,55,78,38,0.4,0.8,0.5,SOUTHAMPTON_A_League,L 0-4,SOUTHAMPTON_A_League L 0-4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,6.6,7,9,12.56460913,225,308,115,128
07/09/2014,12,70,0,0,0,0,0,0,0,0,0,49,76,24,0.1,0.8,0.5,SOUTHAMPTON_A_League,L 0-4,SOUTHAMPTON_A_League L 0-4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,5.55,3,9,9.697206555,225,308,115,128
08/09/2014,12,71,61,4652,0,0,620,160,220,21,2.6,51,73,28,0.1,1,0.5,SOUTHAMPTON_A_League,L 0-4,SOUTHAMPTON_A_League L 0-4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,5.92,4,2,13.21316297,313,330,151,168
09/09/2014,12,72,0,0,0,0,0,0,0,0,0,50,49,14,0,0.8,0.4,SOUTHAMPTON_A_League,L 0-4,SOUTHAMPTON_A_League L 0-4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,6.54,3,9,11.9247954,219,306,142,169
10/09/2014,12,73,0,0,0,0,0,0,0,0,0,44,34,16,0,0.6,0.4,SOUTHAMPTON_A_League,L 0-4,SOUTHAMPTON_A_League L 0-4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,7.26,1,2,12.6353319,176,279,122,146
11/09/2014,12,74,0,0,0,0,0,0,0,0,0,36,33,20,0,0.4,0,SOUTHAMPTON_A_League,L 0-4,SOUTHAMPTON_A_League L 0-4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,6.79,5,6,12.49989063,88,279,141,140
12/09/2014,12,75,0,0,0,0,0,0,0,0,0,28,33,25,0,0.4,0,SOUTHAMPTON_A_League,L 0-4,SOUTHAMPTON_A_League L 0-4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,5.46,1,6,14.3072586,88,255,180,158
13/09/2014,12,76,0,0,0,0,0,0,0,0,0,28,33,0,0,0.4,0,SOUTHAMPTON_A_League,L 0-4,SOUTHAMPTON_A_League L 0-4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,13,5.03,5,6,16.15542226,88,240,184,163
14/09/2014,12,77,0,0,0,0,0,0,0,0,0,28,33,0,0,0.4,0,HULL CITY_H_League,D 2-2,HULL CITY_H_League D 2-2,"Cisse 72, 86",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5.46,5,6,5.998379472,88,240,184,163
15/09/2014,12,78,0,0,0,0,0,0,0,0,0,28,33,0,0,0,0,HULL CITY_H_League,D 2-2,HULL CITY_H_League D 2-2,"Cisse 72, 86",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,7.33,8,5,16.92793011,0,204,170,147
16/09/2014,12,79,0,0,0,0,0,0,0,0,0,19,9,0,0,0,0,HULL CITY_H_League,D 2-2,HULL CITY_H_League D 2-2,"Cisse 72, 86",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,6.28,7,2,15.72415231,0,204,195,139
17/09/2014,12,80,0,0,0,0,0,0,0,0,0,14,9,0,0,0,0,HULL CITY_H_League,D 2-2,HULL CITY_H_League D 2-2,"Cisse 72, 86",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,6.22,8,1,7.930604985,0,204,195,139
18/09/2014,12,81,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,HULL CITY_H_League,D 2-2,HULL CITY_H_League D 2-2,"Cisse 72, 86",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,7.18,5,1,16.53521909,0,181,200,135
