date,ID,Day,T_T_TIME,T_TOTAL_DISTANCE,T_HIGH_INTENSITY_DISTANCE,T_SPRINT_DISTANCE,T_PLAYER_LOAD,T_HEART_RATE_EXERTION,T_ACC_DEC_LOAD,T_PEAK_SPEED,T_HRE_PL_LOAD,T_VOLUME_STATUS,T_INTENSITY_STATUS,T_VOLUME_RATIO,T_INTENSITY_RATIO,T_MONOTONY_VOLUME,T_MONOTONY_INTENSITY,Game,Result,Game_and_Result,Scorers,G_HI_IP_m,G_HI_IP_m_pc,G_HI_IP_m_min,G_HI_OP_m,G_HI_OP_m_pc,G_HI_OP_m_min,G_HID_m,G_HID_m_min,G_IP_mins,G_MINS,G_OP_mins,G_SPR_m,G_SPR_m_min,G_TD_m,G_TD_m_min,G_TD_IP_m,G_TD_IP_m_pc,G_TD_IP_m_min,G_TD_OP_m,G_TD_OP_m_pc,G_TD_OP_m_min,matchPeriods,GameYN,NDs,sleep,muscleSoreness,pExertion,wellbeing,ACUTE_LOAD,CHRONIC_LOAD,SQUAD_LOAD
16/07/2014,4,17,0,0,0,0,0,0,0,0,0,30,113,31,0.1,0.8,0.6,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7.31,1,9,13.64739996,185,139,286
17/07/2014,4,18,90,4978,361,181,640,152,370,28,2.4,37,128,44,0.2,0.8,0.6,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5.56,2,7,13.28629061,208,162,266
18/07/2014,4,19,49,2733,28,0,328,74,98,23,2.3,41,129,39,0.1,1,0.6,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,6.52,9,5,15.03723617,254,174,232
19/07/2014,4,20,0,0,0,0,0,0,0,0,0,41,129,27,0.1,1,0.6,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7.07,3,4,14.0213845,254,174,232
20/07/2014,4,21,0,0,0,0,0,0,0,0,0,41,129,27,0.1,0.8,0.4,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5.51,9,5,11.10427804,205,174,178
21/07/2014,4,22,90,4500,250,100,650,140,300,28,2.2,40,95,44,0.3,0.8,0.6,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,5.59,7,9,11.12171342,231,197,181
22/07/2014,4,23,68,3955,25,7,590,0,196,24,0,45,96,35,0.1,1,0.6,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,7.22,6,7,13.64539521,315,218,194
23/07/2014,4,24,0,0,0,0,0,0,0,0,0,38,56,32,0.2,1,0.6,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,5.74,1,3,15.59029156,315,218,194
24/07/2014,4,25,83,6295,995,671,672,83,299,28,1.2,41,77,51,0.7,1,0.5,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,6.5,3,2,12.10040122,320,242,194
25/07/2014,4,26,78,3799,388,245,512,78,175,27,1.5,47,93,56,0.7,1,0.6,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,5.8,4,9,12.8364551,346,260,221
26/07/2014,4,27,0,0,0,0,0,0,0,0,0,47,93,43,0.6,1,0.6,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,4.86,5,7,13.63841061,346,260,277
27/07/2014,4,28,0,0,0,0,0,0,0,0,0,42,82,34,0.7,1,0.6,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,5.39,5,5,13.19374024,346,260,277
28/07/2014,4,29,0,0,0,0,0,0,0,0,0,37,81,38,0.7,0.8,0.5,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3.68,2,6,15.26002202,253,260,226
29/07/2014,4,30,87,2659,150,77,312,88,143,26,2.8,41,87,22,0.2,0.7,0.6,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,6.1,3,1,12.61853688,213,244,207
30/07/2014,4,31,81,5217,568,119,591,82,228,26,1.4,48,110,23,0.3,1,0.8,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,5.74,3,7,12.02095577,298,246,278
31/07/2014,4,32,0,0,0,0,0,0,0,0,0,41,96,27,0.3,0.8,0.7,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,5.83,9,8,13.01884407,202,246,233
01/08/2014,4,33,71,4102,5,0,516,71,251,21,1.4,43,95,39,0.3,0.8,0.5,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,5.93,6,4,12.49770608,202,265,226
02/08/2014,4,34,0,0,0,0,0,0,0,0,0,43,95,39,0.3,0.8,0.5,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,7.18,9,6,7.695638706,202,265,228
03/08/2014,4,35,0,0,0,0,0,0,0,0,0,43,95,31,0.2,0.8,0.5,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,5.81,8,3,13.20455067,202,265,285
04/08/2014,4,36,59,4255,23,0,512,60,225,23,1.2,43,86,28,0,1,0.5,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,6.95,2,6,11.42488598,275,260,309
05/08/2014,4,37,0,0,0,0,0,0,0,0,0,37,85,32,0,0.8,0.4,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,5.18,1,5,10.97001834,231,260,332
06/08/2014,4,38,0,0,0,0,0,0,0,0,0,37,85,16,0,0.6,0.5,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,5.3,1,6,13.80132684,146,236,263
07/08/2014,4,39,0,0,0,0,0,0,0,0,0,28,45,21,0,0.6,0.5,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,5.19,6,7,13.99494736,146,219,270
08/08/2014,4,40,133,9873,21,0,1089,0,333,24,0,37,30,54,0.1,0.5,0.6,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,6.12,9,4,12.89563198,228,258,307
09/08/2014,4,41,82,5797,630,457,681,148,276,28,2.2,45,56,49,0.5,0.7,0.4,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,4.76,4,2,12.53015858,326,282,311
10/08/2014,4,42,0,0,0,0,0,0,0,0,0,45,56,49,0.5,0.7,0.4,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,4.45,4,9,15.60992381,326,270,253
11/08/2014,4,43,0,0,0,0,0,0,0,0,0,45,56,49,0.5,0.6,0.4,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,4.96,3,6,12.59030848,252,253,234
12/08/2014,4,44,80,4631,48,7,525,81,135,25,1.5,48,51,60,0.5,0.7,0.4,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,5.25,5,6,12.82010895,327,272,239
13/08/2014,4,45,73,6871,189,0,760,124,230,24,1.6,50,36,49,0.9,1,0.5,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,6.25,6,2,12.80971696,436,299,332
14/08/2014,4,46,0,0,0,0,0,0,0,0,0,50,36,32,0.3,1,0.5,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,5.88,8,6,12.64348969,436,276,320
15/08/2014,4,47,81,5751,117,25,737,131,309,25,1.8,53,41,46,0.3,1,0.6,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,5.27,2,1,14.10505489,386,290,308
16/08/2014,4,48,0,0,0,0,0,0,0,0,0,53,41,46,0.3,0.8,0.7,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,5.45,4,3,10.51932693,288,290,293
17/08/2014,4,49,0,0,0,0,0,0,0,0,0,53,41,34,0.3,0.8,0.7,MANCHESTER CITY_H_League,L 0-2,MANCHESTER CITY_H_League L 0-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48,6.08,1,8,14.09934329,288,290,293
18/08/2014,4,50,50,4469,36,0,504,99,287,23,2,53,41,27,0.1,1,0.8,ASTON VILLA_A_League,D 0-0,ASTON VILLA_A_League D 0-0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.57,9,6,11.7743296,360,285,315
19/08/2014,4,51,69,5413,4,0,606,120,263,21,2,61,42,37,0.2,1,0.7,ASTON VILLA_A_League,D 0-0,ASTON VILLA_A_League D 0-0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8.12,1,8,14.19599011,372,286,291
20/08/2014,4,52,0,0,0,0,0,0,0,0,0,61,42,23,0,0.8,0.5,ASTON VILLA_A_League,D 0-0,ASTON VILLA_A_League D 0-0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,5.9,4,6,14.65509503,263,286,196
21/08/2014,4,53,94,7087,557,283,806,121,409,27,1.5,71,64,34,0.4,1,0.5,ASTON VILLA_A_League,D 0-0,ASTON VILLA_A_League D 0-0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,6.15,6,3,14.68957014,379,291,275
22/08/2014,4,54,0,0,0,0,0,0,0,0,0,57,63,42,0.4,0.8,0.4,ASTON VILLA_A_League,D 0-0,ASTON VILLA_A_League D 0-0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,5.24,5,8,11.14812041,273,272,249
23/08/2014,4,55,0,0,0,0,0,0,0,0,0,48,38,37,0.6,0.8,0.4,ASTON VILLA_A_League,D 0-0,ASTON VILLA_A_League D 0-0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5.63,4,5,15.7912489,273,272,204
24/08/2014,4,56,0,0,0,0,0,0,0,0,0,48,38,21,0.6,0.8,0.4,CRYSTAL PALACE_H_League,D 3-3,CRYSTAL PALACE_H_League D 3-3,Janmaat 37; Aarons 72; Williamson 87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4.41,9,9,11.53218932,273,272,217
25/08/2014,4,57,90,5464,22,0,652,120,242,23,1.8,56,39,32,0.6,0.8,0.4,CRYSTAL PALACE_H_League,D 3-3,CRYSTAL PALACE_H_League D 3-3,Janmaat 37; Aarons 72; Williamson 87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,4.34,8,5,11.78590024,294,296,245
26/08/2014,4,58,0,0,0,0,0,0,0,0,0,50,37,16,0,0.6,0.4,CRYSTAL PALACE_H_League,D 3-3,CRYSTAL PALACE_H_League D 3-3,Janmaat 37; Aarons 72; Williamson 87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,7.1,7,8,12.5816847,208,284,195
27/08/2014,4,59,0,0,0,0,0,0,0,0,0,40,29,19,0,0.6,0.4,CRYSTAL PALACE_H_League,D 3-3,CRYSTAL PALACE_H_League D 3-3,Janmaat 37; Aarons 72; Williamson 87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,6.6,6,6,15.78220761,208,263,208
28/08/2014,4,60,73,5365,14,0,628,155,233,22,2.5,47,30,32,0,0.6,0.6,CRYSTAL PALACE_H_League,D 3-3,CRYSTAL PALACE_H_League D 3-3,Janmaat 37; Aarons 72; Williamson 87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,5.79,2,7,14.14100931,182,286,191
29/08/2014,4,61,87,5792,23,13,682,88,132,26,1.3,47,26,49,0.1,0.8,0.8,CRYSTAL PALACE_H_League,D 3-3,CRYSTAL PALACE_H_League D 3-3,Janmaat 37; Aarons 72; Williamson 87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,7.32,5,9,12.68491003,280,292,202
30/08/2014,4,62,0,0,0,0,0,0,0,0,0,47,26,33,0.1,0.8,0.8,CRYSTAL PALACE_H_League,D 3-3,CRYSTAL PALACE_H_League D 3-3,Janmaat 37; Aarons 72; Williamson 87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,5.33,9,2,12.71538657,280,292,214
31/08/2014,4,63,0,0,0,0,0,0,0,0,0,47,26,33,0.1,0.8,0.8,SOUTHAMPTON_A_League,L 0-4,SOUTHAMPTON_A_League L 0-4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5.59,5,6,14.30830389,280,292,201
01/09/2014,4,64,0,0,0,0,0,0,0,0,0,41,25,38,0.1,0.6,0.6,SOUTHAMPTON_A_League,L 0-4,SOUTHAMPTON_A_League L 0-4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,6.36,6,2,13.84230276,187,273,150
02/09/2014,4,65,92,7010,643,337,863,173,569,28,2,43,50,42,0.5,0.8,0.4,SOUTHAMPTON_A_League,L 0-4,SOUTHAMPTON_A_League L 0-4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,4.39,3,7,13.44543638,310,304,202
03/09/2014,4,66,60,3000,0,0,300,100,50,16,3.3,48,50,30,0.5,1,0.4,SOUTHAMPTON_A_League,L 0-4,SOUTHAMPTON_A_League L 0-4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5.44,8,6,14.42777847,353,315,209
04/09/2014,4,67,80,4506,11,7,587,120,228,24,2,44,28,47,0.9,1,0.4,SOUTHAMPTON_A_League,L 0-4,SOUTHAMPTON_A_League L 0-4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,6.48,6,9,13.07735511,347,336,187
05/09/2014,4,68,0,0,0,0,0,0,0,0,0,44,28,47,0.9,0.7,0.4,SOUTHAMPTON_A_League,L 0-4,SOUTHAMPTON_A_League L 0-4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,6.72,7,9,10.37685557,250,297,128
06/09/2014,4,69,0,0,0,0,0,0,0,0,0,44,28,47,0.9,0.7,0.4,SOUTHAMPTON_A_League,L 0-4,SOUTHAMPTON_A_League L 0-4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,5.83,8,5,11.76249522,250,273,115
07/09/2014,4,70,0,0,0,0,0,0,0,0,0,44,28,24,0,0.7,0.4,SOUTHAMPTON_A_League,L 0-4,SOUTHAMPTON_A_League L 0-4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,6.5,7,3,14.07475677,250,273,115
08/09/2014,4,71,61,5882,59,12,670,133,296,26,2,45,30,33,0.1,1,0.4,SOUTHAMPTON_A_League,L 0-4,SOUTHAMPTON_A_League L 0-4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,4.79,6,6,14.82751111,345,297,151
09/09/2014,4,72,91,7502,420,302,894,160,326,30,1.8,55,46,34,0.4,1,0.4,SOUTHAMPTON_A_League,L 0-4,SOUTHAMPTON_A_League L 0-4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,5.73,5,9,12.53643904,350,310,142
10/09/2014,4,73,0,0,0,0,0,0,0,0,0,55,46,34,0.4,0.8,0.4,SOUTHAMPTON_A_League,L 0-4,SOUTHAMPTON_A_League L 0-4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,5.9,2,8,16.05000692,307,283,122
11/09/2014,4,74,70,6364,82,24,806,175,377,27,2.2,57,49,49,0.5,0.8,0.5,SOUTHAMPTON_A_League,L 0-4,SOUTHAMPTON_A_League L 0-4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,6.54,2,8,10.62108481,338,311,141
12/09/2014,4,75,51,3584,11,0,470,89,164,22,1.9,54,49,62,0.5,1,0.5,SOUTHAMPTON_A_League,L 0-4,SOUTHAMPTON_A_League L 0-4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,6.81,3,6,12.60880368,405,302,180
13/09/2014,4,76,0,0,0,0,0,0,0,0,0,54,49,46,0.4,1,0.5,SOUTHAMPTON_A_League,L 0-4,SOUTHAMPTON_A_League L 0-4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,13,6.12,1,5,13.18119946,405,302,184
14/09/2014,4,77,0,0,0,0,0,0,0,0,0,54,49,26,0.1,1,0.5,HULL CITY_H_League,D 2-2,HULL CITY_H_League D 2-2,"Cisse 72, 86",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5.53,6,2,14.50693387,405,302,184
15/09/2014,4,78,53,3793,7,0,543,108,189,22,2,59,49,33,0.1,1,0.5,HULL CITY_H_League,D 2-2,HULL CITY_H_League D 2-2,"Cisse 72, 86",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,5.55,6,9,14.17124228,387,303,170
16/09/2014,4,79,0,0,0,0,0,0,0,0,0,49,23,21,0,0.8,0.5,HULL CITY_H_League,D 2-2,HULL CITY_H_League D 2-2,"Cisse 72, 86",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,6.81,2,5,18.27244562,259,282,195
17/09/2014,4,80,0,0,0,0,0,0,0,0,0,45,23,12,0,0.8,0.5,HULL CITY_H_League,D 2-2,HULL CITY_H_League D 2-2,"Cisse 72, 86",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,6.52,5,8,11.67004483,259,282,195
18/09/2014,4,81,79,5832,148,44,690,158,316,26,2.3,47,29,29,0.2,0.8,0.4,HULL CITY_H_League,D 2-2,HULL CITY_H_League D 2-2,"Cisse 72, 86",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,5.98,9,9,13.53396674,243,278,200
