date,ID,Day,T_T_TIME,T_TOTAL_DISTANCE,T_HIGH_INTENSITY_DISTANCE,T_SPRINT_DISTANCE,T_PLAYER_LOAD,T_HEART_RATE_EXERTION,T_ACC_DEC_LOAD,T_PEAK_SPEED,T_HRE_PL_LOAD,T_VOLUME_STATUS,T_INTENSITY_STATUS,T_VOLUME_RATIO,T_INTENSITY_RATIO,T_MONOTONY_VOLUME,T_MONOTONY_INTENSITY,Game,Result,Game_and_Result,Scorers,G_HI_IP_m,G_HI_IP_m_pc,G_HI_IP_m_min,G_HI_OP_m,G_HI_OP_m_pc,G_HI_OP_m_min,G_HID_m,G_HID_m_min,G_IP_mins,G_MINS,G_OP_mins,G_SPR_m,G_SPR_m_min,G_TD_m,G_TD_m_min,G_TD_IP_m,G_TD_IP_m_pc,G_TD_IP_m_min,G_TD_OP_m,G_TD_OP_m_pc,G_TD_OP_m_min,matchPeriods,GameYN,NDs,sleep,muscleSoreness,pExertion,wellbeing,ACUTE_LOAD,CHRONIC_LOAD,SQUAD_LOAD
11/09/2014,10,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOUTHAMPTON_A_League,L 0-4,SOUTHAMPTON_A_League L 0-4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,7.15,1,7,19.40485067,0,0,141
12/09/2014,10,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOUTHAMPTON_A_League,L 0-4,SOUTHAMPTON_A_League L 0-4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,7.26,2,3,11.8101307,0,0,180
13/09/2014,10,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOUTHAMPTON_A_League,L 0-4,SOUTHAMPTON_A_League L 0-4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,13,6.06,1,8,12.45372336,0,0,184
14/09/2014,10,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HULL CITY_H_League,D 2-2,HULL CITY_H_League D 2-2,"Cisse 72, 86",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5.55,5,2,14.63653272,0,0,184
15/09/2014,10,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HULL CITY_H_League,D 2-2,HULL CITY_H_League D 2-2,"Cisse 72, 86",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,5.25,5,1,15.23114225,0,0,170
16/09/2014,10,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HULL CITY_H_League,D 2-2,HULL CITY_H_League D 2-2,"Cisse 72, 86",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,5.88,6,8,11.36613362,0,0,195
17/09/2014,10,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HULL CITY_H_League,D 2-2,HULL CITY_H_League D 2-2,"Cisse 72, 86",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,6.01,9,1,12.64263484,0,0,195
18/09/2014,10,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HULL CITY_H_League,D 2-2,HULL CITY_H_League D 2-2,"Cisse 72, 86",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,6.56,3,7,12.81155957,0,0,200
19/09/2014,10,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HULL CITY_H_League,D 2-2,HULL CITY_H_League D 2-2,"Cisse 72, 86",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,6.47,3,6,15.84142721,0,0,206
20/09/2014,10,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HULL CITY_H_League,D 2-2,HULL CITY_H_League D 2-2,"Cisse 72, 86",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,6,5.19,7,1,8.257887745,0,0,203
21/09/2014,10,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STOKE CITY_A_League,L 0-1,STOKE CITY_A_League L 0-1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7.4,2,1,13.68364267,0,0,203
22/09/2014,10,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STOKE CITY_A_League,L 0-1,STOKE CITY_A_League L 0-1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,5.55,6,3,9.328788914,0,0,200
23/09/2014,10,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STOKE CITY_A_League,L 0-1,STOKE CITY_A_League L 0-1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,4.63,6,8,10.01462036,0,0,185
24/09/2014,10,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STOKE CITY_A_League,L 0-1,STOKE CITY_A_League L 0-1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,5.01,7,8,12.8380153,0,0,185
25/09/2014,10,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STOKE CITY_A_League,L 0-1,STOKE CITY_A_League L 0-1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,5.2,5,4,17.02656365,0,0,171
26/09/2014,10,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STOKE CITY_A_League,L 0-1,STOKE CITY_A_League L 0-1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,6.5,9,1,12.39467842,0,0,125
27/09/2014,10,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STOKE CITY_A_League,L 0-1,STOKE CITY_A_League L 0-1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,6.11,1,7,13.14876694,0,0,200
28/09/2014,10,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STOKE CITY_A_League,L 0-1,STOKE CITY_A_League L 0-1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,5.72,8,6,12.40106125,0,0,242
29/09/2014,10,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STOKE CITY_A_League,L 0-1,STOKE CITY_A_League L 0-1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,8,3.98,9,4,11.31531031,0,0,224
30/09/2014,10,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SWANSEA CITY_A_League,D 2-2,SWANSEA CITY_A_League D 2-2,"Cisse 42, 74",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7.24,9,7,11.17832286,0,0,208
01/10/2014,10,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SWANSEA CITY_A_League,D 2-2,SWANSEA CITY_A_League D 2-2,"Cisse 42, 74",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,8,9,7,12.3971836,0,0,208
02/10/2014,10,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SWANSEA CITY_A_League,D 2-2,SWANSEA CITY_A_League D 2-2,"Cisse 42, 74",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,6.31,3,1,16.21885657,0,0,239
03/10/2014,10,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SWANSEA CITY_A_League,D 2-2,SWANSEA CITY_A_League D 2-2,"Cisse 42, 74",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,6.03,4,4,14.5472239,0,0,286
04/10/2014,10,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SWANSEA CITY_A_League,D 2-2,SWANSEA CITY_A_League D 2-2,"Cisse 42, 74",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,4,5.89,1,7,9.356646061,0,0,211
05/10/2014,10,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LEICESTER CITY_H_League,W 1-0,LEICESTER CITY_H_League W 1-0,Obertan 70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7.15,9,3,15.16329528,0,0,169
06/10/2014,10,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LEICESTER CITY_H_League,W 1-0,LEICESTER CITY_H_League W 1-0,Obertan 70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,6.91,9,1,11.15481392,0,0,172
07/10/2014,10,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LEICESTER CITY_H_League,W 1-0,LEICESTER CITY_H_League W 1-0,Obertan 70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,6.05,9,2,12.64759784,0,0,175
08/10/2014,10,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LEICESTER CITY_H_League,W 1-0,LEICESTER CITY_H_League W 1-0,Obertan 70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,6.88,9,1,14.63660908,0,0,187
09/10/2014,10,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LEICESTER CITY_H_League,W 1-0,LEICESTER CITY_H_League W 1-0,Obertan 70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,5.69,6,7,11.55104436,0,0,156
10/10/2014,10,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LEICESTER CITY_H_League,W 1-0,LEICESTER CITY_H_League W 1-0,Obertan 70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,5.65,7,3,18.00951931,0,0,109
11/10/2014,10,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LEICESTER CITY_H_League,W 1-0,LEICESTER CITY_H_League W 1-0,Obertan 70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,8.18,3,6,14.43875545,0,0,109
12/10/2014,10,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LEICESTER CITY_H_League,W 1-0,LEICESTER CITY_H_League W 1-0,Obertan 70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,4.46,8,7,11.79803184,0,0,109
13/10/2014,10,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LEICESTER CITY_H_League,W 1-0,LEICESTER CITY_H_League W 1-0,Obertan 70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8,4.72,7,1,15.33832724,0,0,136
14/10/2014,10,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LEICESTER CITY_H_League,W 1-0,LEICESTER CITY_H_League W 1-0,Obertan 70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,7.12,2,5,14.03793532,0,0,149
15/10/2014,10,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LEICESTER CITY_H_League,W 1-0,LEICESTER CITY_H_League W 1-0,Obertan 70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,10,6.7,7,6,12.31300757,0,0,140
16/10/2014,10,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LEICESTER CITY_H_League,W 1-0,LEICESTER CITY_H_League W 1-0,Obertan 70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,11,4.85,2,5,14.34438464,0,0,150
17/10/2014,10,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LEICESTER CITY_H_League,W 1-0,LEICESTER CITY_H_League W 1-0,Obertan 70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,12,5.27,5,8,13.575126,0,0,194
18/10/2014,10,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LEICESTER CITY_H_League,W 1-0,LEICESTER CITY_H_League W 1-0,Obertan 70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,13,5.25,5,5,15.23739968,0,0,194
19/10/2014,10,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOTTENHAM HOTSPUR_A_League,W 2-1,TOTTENHAM HOTSPUR_A_League W 2-1,Ameobi 45; tbc 57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5.41,3,8,12.49379205,0,0,200
20/10/2014,10,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOTTENHAM HOTSPUR_A_League,W 2-1,TOTTENHAM HOTSPUR_A_League W 2-1,Ameobi 45; tbc 57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,6.42,7,8,10.07806134,0,0,165
21/10/2014,10,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOTTENHAM HOTSPUR_A_League,W 2-1,TOTTENHAM HOTSPUR_A_League W 2-1,Ameobi 45; tbc 57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,4.83,6,7,13.72995875,0,0,160
22/10/2014,10,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOTTENHAM HOTSPUR_A_League,W 2-1,TOTTENHAM HOTSPUR_A_League W 2-1,Ameobi 45; tbc 57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,4.11,6,5,14.51162402,0,0,225
23/10/2014,10,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOTTENHAM HOTSPUR_A_League,W 2-1,TOTTENHAM HOTSPUR_A_League W 2-1,Ameobi 45; tbc 57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,7.34,5,7,12.48859744,0,0,166
24/10/2014,10,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOTTENHAM HOTSPUR_A_League,W 2-1,TOTTENHAM HOTSPUR_A_League W 2-1,Ameobi 45; tbc 57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,8.39,3,7,14.6954412,0,0,178
25/10/2014,10,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOTTENHAM HOTSPUR_A_League,W 2-1,TOTTENHAM HOTSPUR_A_League W 2-1,Ameobi 45; tbc 57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,7.43,1,2,11.57747456,0,0,218
26/10/2014,10,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOTTENHAM HOTSPUR_A_League,W 2-1,TOTTENHAM HOTSPUR_A_League W 2-1,Ameobi 45; tbc 57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,7,7.67,9,1,12.66651283,0,0,212
27/10/2014,10,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MANCHESTER CITY_A_League Cup,W 2-0,MANCHESTER CITY_A_League Cup W 2-0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,6.98,9,9,12.74816389,0,0,234
28/10/2014,10,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MANCHESTER CITY_A_League Cup,W 2-0,MANCHESTER CITY_A_League Cup W 2-0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,1,6.41,8,5,12.00108292,0,0,222
29/10/2014,10,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LIVERPOOL_H_League,W 1-0,LIVERPOOL_H_League W 1-0,Perez; 72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,5.85,8,1,11.18305356,0,0,158
30/10/2014,10,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LIVERPOOL_H_League,W 1-0,LIVERPOOL_H_League W 1-0,Perez; 72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,6.21,2,2,16.6403862,0,0,201
31/10/2014,10,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LIVERPOOL_H_League,W 1-0,LIVERPOOL_H_League W 1-0,Perez; 72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,7.97,6,1,16.40760286,0,0,184
01/11/2014,10,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LIVERPOOL_H_League,W 1-0,LIVERPOOL_H_League W 1-0,Perez; 72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,3,6.02,8,1,14.03111782,0,0,149
02/11/2014,10,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WEST BROMWICH ALBION_A_League,W 2-0,WEST BROMWICH ALBION_A_League W 2-0,Perez 44; Coloccini 61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,5.73,4,1,16.39424859,0,0,149
03/11/2014,10,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WEST BROMWICH ALBION_A_League,W 2-0,WEST BROMWICH ALBION_A_League W 2-0,Perez 44; Coloccini 61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,6.16,6,3,11.89168394,0,0,127
04/11/2014,10,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WEST BROMWICH ALBION_A_League,W 2-0,WEST BROMWICH ALBION_A_League W 2-0,Perez 44; Coloccini 61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,2,5.44,2,6,14.50340323,0,0,150
05/11/2014,10,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WEST BROMWICH ALBION_A_League,W 2-0,WEST BROMWICH ALBION_A_League W 2-0,Perez 44; Coloccini 61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,6.19,3,7,13.44612694,0,0,205
06/11/2014,10,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WEST BROMWICH ALBION_A_League,W 2-0,WEST BROMWICH ALBION_A_League W 2-0,Perez 44; Coloccini 61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,4,5.79,7,6,15.90971641,0,0,163
07/11/2014,10,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WEST BROMWICH ALBION_A_League,W 2-0,WEST BROMWICH ALBION_A_League W 2-0,Perez 44; Coloccini 61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,5,6.98,4,6,13.72073692,0,0,180
08/11/2014,10,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WEST BROMWICH ALBION_A_League,W 2-0,WEST BROMWICH ALBION_A_League W 2-0,Perez 44; Coloccini 61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,6,7.3,5,4,11.15780574,0,0,216
09/11/2014,10,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WEST BROMWICH ALBION_A_League,W 2-0,WEST BROMWICH ALBION_A_League W 2-0,Perez 44; Coloccini 61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,7,4.29,3,3,11.54059762,0,0,216
10/11/2014,10,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QUEENS PARK RANGERS_H_League,W 1-0,QUEENS PARK RANGERS_H_League W 1-0,Sissoko 77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,6.55,1,8,14.25631324,0,0,216
11/11/2014,10,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QUEENS PARK RANGERS_H_League,W 1-0,QUEENS PARK RANGERS_H_League W 1-0,Sissoko 77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,7.23,4,3,15.81496574,0,0,181
12/11/2014,10,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QUEENS PARK RANGERS_H_League,W 1-0,QUEENS PARK RANGERS_H_League W 1-0,Sissoko 77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,2,5.8,7,2,10.05274507,0,0,164
13/11/2014,10,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QUEENS PARK RANGERS_H_League,W 1-0,QUEENS PARK RANGERS_H_League W 1-0,Sissoko 77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,5.77,4,8,14.0751582,0,0,164
14/11/2014,10,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QUEENS PARK RANGERS_H_League,W 1-0,QUEENS PARK RANGERS_H_League W 1-0,Sissoko 77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,4,5.52,1,7,18.21485527,0,0,108
15/11/2014,10,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QUEENS PARK RANGERS_H_League,W 1-0,QUEENS PARK RANGERS_H_League W 1-0,Sissoko 77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,5,5.44,6,1,12.1985226,0,0,67
16/11/2014,10,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QUEENS PARK RANGERS_H_League,W 1-0,QUEENS PARK RANGERS_H_League W 1-0,Sissoko 77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,6,6.59,3,6,11.36587433,0,0,67
17/11/2014,10,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QUEENS PARK RANGERS_H_League,W 1-0,QUEENS PARK RANGERS_H_League W 1-0,Sissoko 77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,7,6.54,4,1,9.996304611,0,0,121
18/11/2014,10,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QUEENS PARK RANGERS_H_League,W 1-0,QUEENS PARK RANGERS_H_League W 1-0,Sissoko 77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,8,7.49,8,6,11.6792976,0,0,162
19/11/2014,10,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QUEENS PARK RANGERS_H_League,W 1-0,QUEENS PARK RANGERS_H_League W 1-0,Sissoko 77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,9,5.53,4,9,13.42820057,0,0,119
20/11/2014,10,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QUEENS PARK RANGERS_H_League,W 1-0,QUEENS PARK RANGERS_H_League W 1-0,Sissoko 77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,10,5.47,7,6,13.24185027,0,0,164
21/11/2014,10,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QUEENS PARK RANGERS_H_League,W 1-0,QUEENS PARK RANGERS_H_League W 1-0,Sissoko 77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,11,4.94,4,6,11.45431341,0,0,200
22/11/2014,10,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QUEENS PARK RANGERS_H_League,W 1-0,QUEENS PARK RANGERS_H_League W 1-0,Sissoko 77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,12,4.44,1,3,13.12171448,0,0,200
23/11/2014,10,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WEST HAM UNITED_A_League,L 0-1,WEST HAM UNITED_A_League L 0-1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,5.72,6,1,11.65581786,0,0,200
24/11/2014,10,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WEST HAM UNITED_A_League,L 0-1,WEST HAM UNITED_A_League L 0-1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,6.04,5,2,12.03407414,0,0,146
25/11/2014,10,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WEST HAM UNITED_A_League,L 0-1,WEST HAM UNITED_A_League L 0-1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,2,3.47,9,2,11.04705019,0,0,143
26/11/2014,10,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WEST HAM UNITED_A_League,L 0-1,WEST HAM UNITED_A_League L 0-1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,3,4.66,6,5,12.03360915,0,0,143
27/11/2014,10,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WEST HAM UNITED_A_League,L 0-1,WEST HAM UNITED_A_League L 0-1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,4,7.59,8,4,11.79010059,0,0,159
28/11/2014,10,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WEST HAM UNITED_A_League,L 0-1,WEST HAM UNITED_A_League L 0-1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,5,7.07,2,5,14.01994997,0,0,160
29/11/2014,10,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WEST HAM UNITED_A_League,L 0-1,WEST HAM UNITED_A_League L 0-1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,6,6.6,2,6,13.962397,0,0,166
30/11/2014,10,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BURNLEY_A_League,D 1-1,BURNLEY_A_League D 1-1,Cisse 47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,5.07,5,8,15.73295945,0,0,179
01/12/2014,10,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BURNLEY_A_League,D 1-1,BURNLEY_A_League D 1-1,Cisse 47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,6.6,4,7,11.9707851,0,0,214
02/12/2014,10,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BURNLEY_A_League,D 1-1,BURNLEY_A_League D 1-1,Cisse 47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,2,6.22,8,2,11.82148988,0,0,160
03/12/2014,10,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHELSEA_H_League,W 2-1,CHELSEA_H_League W 2-1,"Cisse 56, 77",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,6.33,5,5,14.33415668,0,0,160
04/12/2014,10,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHELSEA_H_League,W 2-1,CHELSEA_H_League W 2-1,"Cisse 56, 77",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,7.41,2,5,16.48463235,0,0,128
